descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Câmara de ar 1000x20 com valvula de metal",6044690,1,80,ATIVO,UNIDADE,6800,85
"Câmara de ar 1100x22 com valvula de metal",6044691,2,4,ATIVO,UNIDADE,440,110
"Câmara de ar 14",6044692,5,5,ATIVO,UNIDADE,125,25
"Câmara de ar 1400x24",6044693,6,25,ATIVO,UNIDADE,4250,170
"Câmara de ar 17.5x25",6044694,8,6,ATIVO,UNIDADE,1320,220
"Câmara de ar 19,5x24",6044695,9,2,ATIVO,UNIDADE,400,200
"Câmara de ar 20,5x25",6044696,10,20,ATIVO,UNIDADE,7700,385
"Câmara de ar 750x16",6044697,11,2,ATIVO,UNIDADE,72,36
"Câmara de ar 900x20",6044698,12,40,ATIVO,UNIDADE,3000,75
"Pneu Novo 10.5/80-16 Liso",6044699,13,8,ATIVO,UNIDADE,3120,390
"Pneu Novo 1300x24 compactador 8 lonas",6044700,18,4,ATIVO,UNIDADE,15992,3998
"Pneu Novo 1400x24 bor. 16 lonas",6044701,23,4,ATIVO,UNIDADE,7400,1850
"Pneu Novo 20,5x25 radial L3 20 lonas",6044702,25,8,ATIVO,UNIDADE,144544,18068
"Pneu Novo 20,5x25 radial L3 20 lonas",6044703,26,2,ATIVO,UNIDADE,36136,18068
"Protetor 1000x20",6044704,75,50,ATIVO,UNIDADE,1250,25
"Protetor 1100x22",6044705,76,4,ATIVO,UNIDADE,140,35
"Protetor 17,5x25",6044706,78,12,ATIVO,UNIDADE,1800,150
"Protetor 750x16",6044707,80,2,ATIVO,UNIDADE,40,20
"Protetor 900x20",6044708,81,40,ATIVO,UNIDADE,1000,25
"Protetor 1400x24",6288467,77,25,ATIVO,UNIDADE,1075,43
"Protetor 19,5x24",6288468,79,20,ATIVO,UNIDADE,860,43
