arquivo,data,descricao,numero,tipo
"33efd316-2854-4f72-b8ba-c078dba4dbab",2024-03-18,"PRE 017.PMC.2024 - RP manutenção de móveis, cadeiras e divisórias CIRETRAN.pdf"," ",EDITAL
"996c6cc8-8a8c-4f77-bde8-5a25dd5d7181",2025-10-03,"HOMOLOGAÇÃO E ADJUDICAÇÃO.pdf"," ",HOMOLOGAÇÃO
"fe6e4742-fbd1-44da-9b32-6da4fc9853db",2025-10-03,"PARECER JURIDICO - PRE 017.PMC.2024 - RP manutenção de móveis, cadeiras e divisórias CIRETRAN.pdf"," ","PARECER JURIDICO"
"4f7a7caa-8234-4bcf-b7d1-66796601749e",2025-10-03,"ATA DE PROPOSTAS READEQUADAS.pdf"," ","ata de sessão"
"10f0bb00-93c6-4a7f-95e5-ecffdcd54a7e",2025-10-03,"ATA FINAL.pdf"," ","ata de sessão"
"536c31e8-b7b3-4f99-bfd3-a11c3809190c",2025-10-03,"RANKING DO PROCESSO.pdf"," ","ata de sessão"
"2b424b93-2c49-4dfc-818c-4f0c70ce34ba",2025-10-03,"RELATORIO DE PROPOSTA COMERCIAL DEFINITIVA.pdf"," ","ata de sessão"
"0622d51d-c8ff-4284-a9cc-0b72c358f0f9",2025-10-03,"ATA PARCIAL.pdf"," ","ata de sessão"
"f7c9c864-b607-4ad5-8f02-4ab026b2cc3f",2025-10-03,"VENCEDORES DO PROCESSO.pdf"," ","ata de sessão"
"21923ce8-419c-4e6b-a2da-fd049427156c",2025-10-03,"ATA DE PROPOSTAS.pdf"," ","ata de sessão"
