arquivo,data,descricao,numero,tipo
"4b43bf2c-8da1-4fce-81b0-fda1992e2d1d",2025-10-03,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"9abfcdb4-1df1-4397-8460-71c1c967b2d2",2025-10-03,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"b7cddaef-76f4-4285-b333-44755dbe3ab2",2025-10-03,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"46dbda35-2955-4596-bdfa-64f6c8443f19",2025-10-03,"AUTORIZAÇÃO DA AUTORIDADE COMPETENTE.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"43c8f4fa-e183-4880-adb2-c9ca35ea3042",2025-10-03,"COMPROVANTE DE PUBLICAÇÃO.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"a4757879-618f-48c9-b7a3-7f6cb588d7df",2025-01-23,Dispensa.pdf," ",EDITAL
"5cbfa038-285f-4e06-874e-1430ee71733a",2025-10-03,"JUSTIFICATIVA DO PREÇO.pdf"," ","JUSTIFICATIVA DO PREÇO"
"5a8a8c50-92fa-4d58-8246-ed6acd5676d6",2025-10-03,"COMPROVAÇÃO DE HABILITAÇÃO.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"6373f796-6a8e-43cb-8074-09ed56bf14c2",2025-10-03,"ESTUDO TECNICO RELIMINAR Processo_Seletivo.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"ad19a47f-ec94-4fb3-b467-905772858c33",2025-10-03,"PARECER JURIDICO - Dispensa nº 190.PMC.2024 - Contratação de instituição.pdf"," ","PARECER JURIDICO"
