descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"COMPRESSOR ODONTOLÓGICO EM FERRO FUNDIDO.",6890061,2,5,ATIVO,UNIDADE,20105,4021
"FIO CIRÚRGICO PRETO MONOFILAMENTAR DE POLIAMIDA NO. 5,0.",6890062,8,60,ATIVO,CAIXA,3180,53
"FIO CIRÚRGICO PRETO MONOFILAMENTAR DE POLIAMIDA NO. 6,0.",6890063,9,60,ATIVO,CAIXA,3150,52.5
"Punch Dermatológico estéril descartável 3mm",6890064,29,10,ATIVO,CAIXA,601,60.1
"Punch Dermatológico estéril descartável 5mm",6890065,31,10,ATIVO,CAIXA,601,60.1
"Punch Dermatológico estéril descartável 6mm",6890066,32,10,ATIVO,CAIXA,602,60.2
"SACO PARA CADÁVER ADULTO",6890067,33,100,ATIVO,UNIDADE,3440,34.4
"WRAPS PARA ESTERILIZAÇÃO SMS 40G 100X100CM",6890068,37,250,ATIVO,PACOTE,22250,89
"Frasco aspiração para cilindro de Oxigênio, em polipropileno ou vidro.",6890069,38,30,ATIVO,UNIDADE,3565.5,118.85
"Agulha preta 22G1",6890070,51,7000,ATIVO,UNIDADE,2800,0.4
"Agulha verde 21G1",6890071,52,3000,ATIVO,UNIDADE,1200,0.4
