descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"TINTA BRANCO BANCHISA POLIURETANO 3,6L",15454368,60,PERDEU,UND,14394,239.9
"TINTA ESMALTE SINT PLUS BRANCO ACABAMENTO 3,6L",15454369,40,PERDEU,UND,3556,88.9
"TINTA ESMALTE SINT PLUS PRETO FOSCO 3,6L",15454370,50,PERDEU,UND,5495,109.9
"TINTA ESMALTE SINT PLUS PRETO CHASSIS SEMI BI 3,6L",15454371,50,PERDEU,UND,4245,84.9
"FUNDO PU 8200 S/CAT CINZA 900ML",15454372,120,PERDEU,UND,3108,25.9
"TINTA VERDE FOLHA SINTETICO FORD 3,6L",15454373,30,PERDEU,UND,3927,130.9
"THINNER POLIESTER/PU 5L 454",15454374,40,PERDEU,UND,5596,139.9
"TINTA PRETO CADILAC PU MS 2,7L",15454375,25,PERDEU,UND,2372.5,94.9
"THINNER SINT 5L",15454377,60,PERDEU,UND,4134,68.9
"MASSA POLIESTER 900G",15454378,120,PERDEU,UND,2268,18.9
"TINTA ESMALTE SINT PLUS ALUMINIO OPALESCENTE 3,6L",15454379,20,PERDEU,UND,1698,84.9
"THINNER 18L",15454380,40,PERDEU,UND,4196,104.9
"PISTOLA DE PINTURA SLIM",15454381,2,PERDEU,UND,2199.8,1099.9
"TINTA ESMALTE SINT PLUS AMARELO CASE 3,6L",15454382,20,PERDEU,UND,2618,130.9
"TINTA VERMELHO ROSSO SINTETICO 3,6L",15454383,20,PERDEU,UND,2258,112.9
"RESINA POLIESTER C/CAT 900ML",15454384,40,PERDEU,LT,1260,31.5
"TINTA LARANJA 3200 MB SINTETICO 3,6L",15454385,6,PERDEU,UND,533.4,88.9
"FITA DUPLA FACE 20M",15454386,30,PERDEU,UND,1344,44.8
"ESTOPA PANO - SACO COM 1KG",15454388,50,PERDEU,UND,595,11.9
"DISCO DE LIXA A SECO 6'' 152MM",15454389,1000,PERDEU,UND,3900,3.9
"CATALISADOR PU 066 834ML",15454391,60,PERDEU,UND,2574,42.9
"LIXA FERRO 40",15454392,350,PERDEU,UND,630,1.8
"FITA CREPE BRANCA 24X50",15454393,200,PERDEU,UND,1440,7.2
"MANTA DE FIBRA 1,20M X 0,75CM 500G",15454394,40,PERDEU,UND,1276,31.9
"ESTOPA PARA POLIMENTO 400G",15454395,80,PERDEU,UND,936,11.7
"PAPEL PARA ISOLAMENTO 180X45",15454397,60,PERDEU,UND,2994,49.9
"CERA AUTOMOTIVA 200G",15454398,30,PERDEU,UND,483,16.1
"THINNER PARA RETOQUE 1L",15454399,30,PERDEU,UND,927,30.9
"ESTOPA PARA POLIMENTO - SACO COM 1KG",15454400,80,PERDEU,UND,936,11.7
"LIXA D'ÁGUA 80 A 600",15454401,600,PERDEU,UND,1020,1.7
"MASSA ACRÍLICA PARA PEQUENAS CORREÇÕES",15454402,30,PERDEU,UND,627,20.9
"SOLUÇÃO DESENGRAXANTE 900ML",15454403,100,PERDEU,UND,1350,13.5
"TINTA BRANCO SUMMIT PU MS 675M",15454404,120,PERDEU,UND,4788,39.9
"LIXA D'ÁGUA 1200",15454405,1200,PERDEU,UND,6120,5.1
"FITA CREPE AMARELA 18X40",15454406,400,PERDEU,UND,960,2.4
"CARGA DE ACETILENO CILINDRO 7,5KG",15454407,60,PERDEU,KG,12600,210
"CARGA DE MISTURA 80/20 CILINDRO 15 m³",15454408,260,PERDEU,M3,18720,72
"CARGA DE OXIGÊNIO IND. CILINDRO 10 m³",15454409,300,PERDEU,M3,13800,46
