arquivo,data,descricao,numero,tipo
"b425bdf0-f6bf-4d0a-9e88-c27ddad7d451",2024-07-30,"PRE 127.PMC.2024 - Aquisição de Asfalto frio.pdf"," ",EDITAL
"09b7ad68-b306-4404-b380-2fdda27d03ca",2025-10-06,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"ff456996-ac10-42e6-bcfe-4e0df3c12cf3",2025-10-06,"ORÇAMENTO ESTIMADO.xlsx"," ","ORÇAMENTO ESTIMADO"
"dc39b870-3c2e-40f0-ba43-3b06f0951ab1",2025-10-06,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"ae06e31c-5118-4e5d-974d-d88736bb4555",2025-10-06,"COMPROVANTE DE PUBLICAÇÃO.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"5d95ea42-a458-40c5-b423-669baae1dc5b",2025-10-06,"Ata Adjudicacao.pdf"," ",ATAS
"107a961d-9c35-43ee-a61b-90e35dd7dfcb",2025-10-06,"Ata Sessao Disputa.pdf"," ",ATAS
"2db705e4-7db2-4b0b-b0b5-889babd290e4",2025-10-06,"Termo de Homologao e Adjudicao unificado.pdf"," ",HOMOLOGAÇÃO
"e964bab0-c056-4d79-828a-d7c34143f763",2025-10-03,"PARECER JURIDICO - PRE 127.PMC.2024 - Aquisição de Asfalto frio.pdf"," ","PARECER JURIDICO"
