arquivo,data,descricao,numero,tipo
"13c890b0-d040-4cbb-8d7e-d311fb202224",2024-08-23,"Dispensa Eletrônica 156.PMC.2024 - Fornecimento de insígnias e distintivos 9º BPM.pdf"," ",EDITAL
"6e4d6d5c-0368-4b97-a421-ba647473a04e",2025-10-06,"COMPROVANTE DE PUBLICAÇÃO.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"351965cb-81b9-4cd5-acd3-fe567ad8df83",2025-10-06,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"1b0b7542-c620-4d17-aeba-641a2cfd5de7",2025-10-06,ETP.pdf," ","ESTUDO TECNICO PRELININAR"
"e75be65c-8eb2-4dfd-9a41-2c67d5e9fe72",2025-10-06,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"ab15dc0b-3366-444c-8d5b-7c6868e25f56",2025-10-06,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"375d3381-9787-497e-ad42-0965cb086f25",2025-10-06,"JUSTIFICATIVA DE DISPENSA.pdf"," ","JUSTIFICATIVA DE DISPENSA"
"365eb7c0-3b53-42bf-9d98-2a4932b69798",2025-10-06,"RAZÃO DE ESCOLHA DO CONTRATADO.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"947982c3-9036-4f29-b61b-59c820eb0bbb",2025-10-06,"AUTORIZAÇÃO DA AUTORIDADE COMPETENTE.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"bd59a638-096e-4801-98a7-511f62c4151f",2025-10-06,"COMPROVAÇÃO DE HABILITAÇÃO.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"6b6126b8-301f-4154-a6b6-30579c5b9c08",2025-10-06,"Ata Sessao Final.pdf"," ",ATAS
"97799209-eaca-4722-8910-bab76862d38c",2025-10-06,"Ata Adjudicacao.pdf"," ",ATAS
"ceef4326-d36f-4257-8c8d-ffda215de69b",2025-10-06,"Ata Homologacao.pdf"," ",HOMOLOGAÇÃO
"b532bace-487b-412a-aad9-41fb313d4c4e",2025-10-03,"PARECER JURIDICO - DE 156.PMC.2024 - Fornecimento de insígnias e distintivos 9º BPM.pdf"," ","PARECER JURIDICO"
