descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"TINTA A BASE DE METIL MONOCOMPONENTE NA COR BRANCA",5599648,1,500,ATIVO,BALDE,122775,245.55
"TINTA A BASE DE METIL MONOCOMPONENTE NA COR AMARELA",5599649,2,500,ATIVO,BALDE,122770,245.54
"TINTA A BASE DE METIL MONOCOMPONENTE NA COR PRETA",5599650,3,60,ATIVO,BALDE,14732.4,245.54
"TINTA A BASE DE METIL MONOCOMPONENTE NA COR AZUL",5599651,4,20,ATIVO,BALDE,4910.8,245.54
"TINTA A BASE DE METIL MONOCOMPONENTE NA COR VERMELHA",5599652,5,50,ATIVO,BALDE,12277.5,245.55
"SOLVENTE DILUENTE PARA TINTA DE DEMARCAÇÃO VIÁRIA, ACONDICIONADO EM BALDES COM 18L",5599653,6,225,ATIVO,Balde,42491.25,188.85
"MICROESFERA DE VIDRO, SACO COM 25KG",5599654,7,300,ATIVO,SACA,59367,197.89
