arquivo,data,descricao,numero,tipo
"ef6f9303-8776-4876-a49e-688ca7f4bb6b",2024-12-11,"PRE_003.FMAS.2024_-_RP_generos_alimenticios_CRAS_assinado.pdf"," ",EDITAL
"06c11c9f-710f-4c88-83df-cc8a4537978f",2025-10-06,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"63aebd3a-b58e-44bd-b4c3-27af097c5687",2024-12-11,"4_-_Termo_de_Referencia_n%C2%BA_004_-_Everton_-_Pri_assinado.pdf"," ","TERMO DE REFERENCIA"
"20f49cef-9ecb-45f6-bdc8-cbb7e3ea9df5",2025-10-02,"AtaSessaoFinal_Parte1-1_65620241021164342902.pdf"," ",ATAS
"7b6af09c-1149-436c-a4d9-0fde2e78c373",2025-10-02,"AtaAdjudicacao_65620241021164342590.pdf"," ",ATAS
"55d0bd0b-4b95-42bd-b42b-4367bf19347e",2025-10-06,"Ata Homologacao.pdf"," ",HOMOLOGAÇÃO
"71960721-79bb-46bf-95eb-1cc96cc02f31",2025-10-02,"IMPUGNAÇÃO ARX.pdf"," ",IMPUGNAÇÃO
"e36a5486-da72-4f0a-ba23-a922b776052a",2025-10-02,"RESPOSTA IMPUGNAÇÃO ARX.pdf"," ",IMPUGNAÇÃO
"f6f3ad02-7dbb-4c32-b65c-6038fbe1f077",2025-10-02,"RECURSO ARX.pdf"," ",RECURSO
"4aec9efe-086b-415c-b130-d87156e314c6",2025-10-02,"JULGAMENTO RECURSO ARX.pdf"," ",RECURSO
"54af1e3d-9b5b-42c8-8253-2c93682b406a",2025-10-03,"PARECER JURIDICO - PRE 003.FMAS.2024 - RP generos alimenticios CRAS.pdf"," ","PARECER JURIDICO"
