arquivo,data,descricao,numero,tipo
"c60f6a04-0948-4f37-ac4c-eb90e5bf255c",2024-12-11,"Cred ChP 039.FMS.2024 - credenciamento consultas médicas OK.pdf"," ",EDITAL
"cfc5e0c9-da45-4f50-a33d-fcc1d7b76abf",2025-10-06,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"3ba67add-30f7-472a-b1ec-219ba2f897ec",2025-10-06,"ESTUDO TECNICO PRELIMINAR.pdf"," ","ESTUDO TECNICO PRELININAR"
"d76cef47-a48d-47e5-afdc-1ea9baaadea6",2025-10-06,"RAZÃO DE ESCOLHA DO CONTRATADO.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"3c464ccd-6ee6-495a-81e9-2fa40f5de225",2025-01-22,"comp hab.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"4f47a5ce-73ec-4ad6-93af-06626dd92d2b",2025-10-06,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"fa2746a7-01b7-483a-a4c4-3814d986a065",2025-10-06,"JUSTIFICATIVA DO PREÇO.pdf"," ","JUSTIFICATIVA E PREÇO"
"9a198c55-398c-496f-bb57-6f52746ff95c",2025-10-06,HOMOLOGAÇÃO.pdf," ",HOMOLOGAÇÃO
"9ed8afab-3466-40fc-9d80-4ef6c64db0ae",2025-10-06,"JUSTIFICATIVA DE INEXIGIBILIDADE.pdf"," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"c9c99dc4-d98b-45ac-9277-a1f54331bb91",2025-10-03,"PARECER JURIDICO - Cred ChP 039.FMS.2024 - credenciamento consultas médicas.pdf"," ","PARECER JURIDICO"
