arquivo,data,descricao,numero,tipo
"c7926fce-1f2f-4eb6-9565-417cbb7a82b9",2024-12-19,"PRE 218.PMC.2024 - RP peças e serviços manutenção de caminhões e onibus.pdf"," ",EDITAL
"02753509-9720-4b85-85dd-f1ba20e424a8",2024-12-19,"1 - FORMALIZACAO DE DEMANDA (5).pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"e19b45d8-a771-4641-baf1-b69cf9e67f6c",2024-12-19,"4 - TERMO DE REFERENCIA (5).pdf"," ","TERMO DE REFERENCIA"
"ce043632-8431-42a8-ac87-00de1bf72569",2025-10-03,"PARECER JURIDICO - PRE 218.PMC.2024 - RP peças e serviços manutenção de caminhões e onibus.pdf"," ","PARECER JURIDICO"
"c1f3d2b8-4955-47d9-a708-8abe08fed45e",2025-10-03,"Termo de Homologação e Adjudicação (unificado).pdf"," ",HOMOLOGAÇÃO
