arquivo,data,descricao,numero,tipo
"5376b9b9-ad8a-4d32-9aa3-687596e278f1",2024-11-12,"PRE_200.PMC.2024_-_RP_equipamentos_e_suprimentos_de_TI_9BA_BPM_assinado.pdf"," ",EDITAL
"aec17d81-4a2e-499a-9b4d-c3afc0a28cd0",2025-10-03,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"42244525-7a26-47e0-bca0-f493a998161e",2025-10-03,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"50a7eda2-dcf1-44ff-b1e9-d51ef2f9fe4f",2025-10-03,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"6710e4de-301b-4695-84b4-494d87e91311",2025-01-23,"2_-_ETP_-_Estudo_Tecnico_Preliminar_assinado (1).pdf"," ",ETP
"19145e64-2135-47d3-bb41-c2d715e11300",2025-10-03,"Ata Sessao Final.pdf"," ",ATAS
"2b8e4566-0df3-4384-9359-9558727a3e6d",2025-10-03,"Ata Adjudicacao.pdf"," ",ATAS
"bf6cdc12-f496-4f48-8cb9-0afba21602c4",2025-10-03,"Ata Homologacao.pdf"," ",HOMOLOGAÇÃO
"76ee86fa-9651-4928-9607-1698867876c0",2025-10-02,"Parecer Jurídico 027.2025.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"62cb7701-da79-48e8-9547-feb27b6607f9",2025-10-02,"Proposta JUV.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"2d4ca2d3-966c-40da-9bcc-e06e7828e7df",2025-10-02,"Parecer Jurídico 045.2025.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"9fdfc4c0-4e0b-4c8f-bede-9bdd7a4e1e16",2025-10-02,"Ao_Municipio_de_Criciuma Hiago Fernandes_pedido_reviao_assinado.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"6aaaaa1c-f8ed-494f-a3b3-d0e25dc45864",2025-10-02,"Contrarrazões Hiago Fernandes.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"6219ab4b-dd69-4d10-b0ca-cc7065b211c7",2025-10-02,"Recurso JUV.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"51d01502-cca3-4a5f-8ece-d9d1930b4ed8",2025-10-02,"Recurso Bauer.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"286a96c3-8190-49b7-9d5a-86e9152cb01b",2025-10-03,"PARECER JURIDICO - PRE 200.PMC.2024 - RP equipamentos e suprimentos de TI 9º BPM.pdf"," ","PARECER JURIDICO"
