arquivo,data,descricao,numero,tipo
"781bb1a1-0d3f-48e9-a7d3-3c794a0e1c77",2025-10-03,"TERMO DE HOMOLOGAÇÃO.pdf"," ",HOMOLOGAÇÃO
"050cf4ad-1f40-475a-8440-f62f5feb1d6c",2025-10-03,"TERMO DE ADJUDICAÇÃO.pdf"," ",HOMOLOGAÇÃO
"30d88d77-555e-4d2b-a97a-c8cb8cfa1a23",2024-04-03,"PRE_025.PMC.2024_-_Servicos_de_manutencao_ar_condicionado_CIRETRAN_assinado.pdf"," ",EDITAL
"c9be1c15-c64e-4f0d-b77e-723ca4e0b102",2025-10-03,"PARECER JURIDICO - PRE 025.PMC.2024 - Serviços de manutenção ar condicionado CIRETRAN.pdf"," ","PARECER JURIDICO"
"3ef85d8d-88d0-4e95-9eb0-1fc9e5cb8af1",2025-10-03,"ATA FINAL.pdf"," ","ata de sessão"
"b48371af-e129-4836-9352-9ca66d48985f",2025-10-03,"ATA DE PROPOSTAS.pdf"," ","ata de sessão"
"d4e9e1e0-c111-4ddb-958f-111cf8601a3b",2025-10-03,"RANKING DE PROCESSO.pdf"," ","ata de sessão"
"e8b9f4cc-8fcf-4897-aa9f-9342daca5803",2025-10-03,"RELATORIO DE PROPOST COMERCIAL.pdf"," ","ata de sessão"
"56267d0d-bcd9-4f16-adf4-f23f50c91fdd",2025-10-03,"ATA PARCIAL.pdf"," ","ata de sessão"
"dea68427-92a2-4f0b-a475-691cb885d075",2025-10-03,"ATA DE PROPOSTAS READEQUADAS.pdf"," ","ata de sessão"
"dc33b495-e267-4f6a-b179-a270ab78bccd",2025-10-03,"VENCEDORES DO PROCESSO.pdf"," ","ata de sessão"
