arquivo,data,descricao,numero,tipo
"e550b78a-3909-47cb-961a-3ebf8adb2c64",2024-11-21,"PRE_049.PMC.2024_-_RP_de_manutencao_equipamentos_rodoviarios_RETIFICADO_assinado.pdf"," ",EDITAL
"fd3cba1a-7800-43ae-ae66-133e0664482d",2025-10-03,PUBLICAÇÃO.pdf," ","COMPROVANTE DE PUBLICAÇÃO"
"a9aaa2e0-4d2d-4dc7-bc4e-12b8026acc6f",2024-06-20,"TermodeHomologaoeAdjudicaounificado (1).pdf"," ",HOMOLOGAÇÃO
"bafbf7d1-965a-4d83-9acd-4be80393cd99",2024-11-08,"Orcamentos Maquinas Pesadas 49.2024.pdf"," ","ORÇAMENTO ESTIMADO"
"0c48cee2-e348-409d-92ef-e4b9d657ed0f",2024-11-08,"TERMO DE REFERENCIA - 46.2024.pdf"," ","TERMO DE REFERENCIA"
"e5a1d192-8dfc-4f44-9f9f-ae7b5f747034",2025-10-02,"AtaSessaoDisputa_Parte1-1_b8320240507102316740.pdf"," ",ATAS
"5bd17fdf-42e4-4d76-8533-bda7530670d4",2025-10-02,"VencedoresProcessoAdjudicacao_b8320240617151705687.pdf"," ",ATAS
"b5d31c37-3a3b-4157-aeaf-93f9b0f529c3",2025-10-02,"JULGAMENTO DE RECURSOS.pdf"," ",RECURSO
"1fb5b1c5-c1d2-4508-b00f-147790ddef57",2025-10-02,"RECURSO NUMAQ.pdf"," ",RECURSO
"e0e07297-4295-4c16-a711-51dd45d67288",2025-10-02,"RECURSO IMACRI.pdf"," ",RECURSO
"67b4d938-2cd5-4a42-aec8-f42d092075d3",2025-10-03,"PARECER JURIDICO - PRE 049.PMC.2024 - RP de manutenção equipamentos rodoviários.pdf"," ","PARECER JURIDICO"
