descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Farinha de Mandioca crua",16304792,200,PERDEU,KG,820,4.1
"Farinha de milho média ou fina enriquecida com ferro e ácido fólico",16304793,200,PERDEU,KG,728,3.64
"Feijão branco",16304794,300,PERDEU,EMB,3027,10.09
"FEIJAO PRETO",16304795,900,PERDEU,KG,7380,8.2
"Grão de bico",16304796,220,PERDEU,UN,2398,10.9
Lentilha,16304798,200,PERDEU,UN,2160,10.8
"MILHO DE PIPOCA.",16304806,300,PERDEU,EMB,1650,5.5
"Amido de milho embalagem",16304845,100,PERDEU,UND,1128,11.28
"ARROZ INTEGRAL",16304846,300,PERDEU,KG,1740,5.8
"Arroz parboilizado",16304847,1000,PERDEU,KG,5700,5.7
"Arroz Polido",16304848,100,PERDEU,KG,605,6.05
"Aveia laminada em flocos finos, embalada em pacote de 450g.",16304849,230,PERDEU,UND,2645,11.5
"Biscoito de chocolate.",16304851,300,PERDEU,PCT,1800,6
"Biscoito tipo caseiro sabor nata Embalagem com 350g",16304852,200,PERDEU,PCT,2580,12.9
"Biscoito doce sem recheio Tipo ‘maisena” Embalagens de 360g",16304853,450,PERDEU,PCT,2250,5
"Biscoito salgado integral Embalagens de 400g",16304854,500,PERDEU,PCT,3500,7
"Biscoito salgado água Embalagens de 400g",16304855,100,PERDEU,PCT,600,6
"Farinha de tapioca",16304862,70,PERDEU,PCTE,595,8.5
"FARINHA DE TRIGO",16304863,520,PERDEU,KG,1690,3.25
"FARINHA DE TRIGO INTEGRAL",16304864,100,PERDEU,KG,500,5
"Fermento biológico Seco, instantâneo, embalado em envelopes de 10g.",16304865,8,PERDEU,UND,18.24,2.28
"Fermento em pó químico Em latas de 250g",16304866,250,PERDEU,UND,2272.5,9.09
"Macarrão Tipo Espaguete Integral 500g",16304867,150,PERDEU,UND,1342.5,8.95
"Macarrão Tipo Espaguete tradicional 500g",16304868,48,PERDEU,UND,360,7.5
"Polvilho azedo embalagem contendo 500 gramas",16304878,50,PERDEU,UND,440,8.8
"Polvilho doce embalagem 500 gramas",16304879,50,PERDEU,UND,440,8.8
"Creme de leite UHT embalagem tetra pak de 200g.",16304882,250,PERDEU,UND,1055,4.22
"Leite Condensado: Em embalagem treta pak de 395g.",16304885,220,PERDEU,UNI,1489.4,6.77
"Manteiga 200g",16304886,400,PERDEU,UND,4988,12.47
"Leite Desnatado UHT caixa tetra pak de 1 litro tipo longa vida",16304891,400,PERDEU,UND,2688,6.72
