descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Adaptador de Rede USB",14940379,5,VENCEU,UND,360,72
"Adaptador USB Wifi",14940380,5,PERDEU,UND,599.5,119.9
"Bateria Acer Aspire A515-51",14940381,2,PERDEU,UND,699.8,349.9
"Bateria Estacionária 7Ah 12V",14940384,20,PERDEU,UND,3420,171
"Bateria Gel Estacionaria 17/18Ah",14940385,10,PERDEU,UND,4484,448.4
"Bateria HP 14R052BR",14940386,8,PERDEU,UND,1816,227
"Bateria Itautec Infoway Note N8755",14940387,3,PERDEU,UND,629.7,209.9
"CABO DE REDE",14940389,5,PERDEU,CX,4125,825
"Cabo HDMI 10 metro",14940391,2,VENCEU,UND,130,65
"Cabo HDMI - 2 Metros",14940392,10,PERDEU,UNID,854,85.4
"Cabo USB para USB-C",14940394,10,PERDEU,UND,799,79.9
"Cartão Memória Micro SD 32gb",14940396,5,PERDEU,UND,397,79.4
"Conector RJ45 Cat 5E",14940397,1000,PERDEU,UNI,1890,1.89
"Conector RJ45 CAT 6",14940398,1000,PERDEU,UND,5090,5.09
"Digitalizador de Documentos",14940399,2,PERDEU,UND,8663.78,4331.89
"Fonte ATX CPU C3Tech",14940400,2,PERDEU,UND,379.8,189.9
"Fonte para HP ProDesk 400",14940401,2,PERDEU,UND,494,247
"Fonte para Lenovo V530S",14940403,2,VENCEU,UND,858,429
"Fonte USB padrão Carga Rápida",14940404,5,VENCEU,UND,494.5,98.9
"Memória DDR3 8Gb para Notebook",14940405,16,PERDEU,UND,1230.4,76.9
"Memória DDR4 8Gb para Desktop",14940406,16,PERDEU,UND,2878.4,179.9
"Memória DDR4 8Gb para Notebook",14940407,10,PERDEU,UND,1999,199.9
Microcomputador,14940408,5,VENCEU,UND,13395,2679
"Monitor Grande",14940411,5,PERDEU,UND,6845,1369
"Mouse Pad",14940414,100,PERDEU,UND,1499,14.99
"Pasta Térmica",14940418,10,VENCEU,UND,849,84.9
"Patch Cord Cat 6 - 0,20 metros",14940419,150,VENCEU,UND,2370,15.8
"Patch Cord Cat 6 - 0,60 metros",14940420,20,VENCEU,UND,440,22
"Patch Cord Cat 6 - 1,00 metros",14940421,20,VENCEU,UND,458,22.9
"Patch Cord Cat 6 - 2,00 metros",14940422,50,VENCEU,UND,1110,22.2
"Patch Panel 24 Portas para Hack",14940423,2,PERDEU,UND,1357.2,678.6
"Pen drive 32Gb",14940424,10,PERDEU,UND,329,32.9
"Pilha AA Alcalina Industrial",14940425,1000,PERDEU,CAR,19370,19.37
"Pilha AAA Alcalina Industrial",14940426,500,PERDEU,CAR,9685,19.37
"Ponto de Acesso (Roteador Wireless)",14940427,5,PERDEU,UND,3369.8,673.96
Smartphone,14940429,40,PERDEU,UND,95333.2,2383.33
"Smartphone Resistente",14940430,6,PERDEU,UND,26394,4399
"SSD 240 GB",14940431,10,PERDEU,UND,1215,121.5
"SSD 480 GB",14940432,5,PERDEU,UND,1051,210.2
"Switch 24 Portas POE",14940434,2,PERDEU,UND,5998,2999
"Switch Concentrador Roteador",14940435,5,PERDEU,UND,9095,1819
"Teclado sem fio",14940439,20,PERDEU,UND,3698,184.9
"torre de som",14940440,1,PERDEU,UND,4496,4496
