arquivo,data,descricao,numero,tipo
"a4cf5354-90f2-4339-9036-3e5255dafc28",2024-06-18,"CPE 012.FMS.2024  - construção ubs porte 1 bairro brasilia.pdf"," ",EDITAL
"6dfe4f93-422d-4d95-bae5-7dadd385ebac",2025-10-06,"COMPROVANTE DE PUBLICAÇÃO.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"f1928cd9-6429-42b1-9011-0f2d9cf5b533",2025-10-06,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","ESTUDO TECNICO PRELININAR"
"36db5563-f824-49e7-a8ad-57855a775d25",2025-10-06,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"c341e239-47a2-4fa3-b7bd-c7483c53beec",2025-10-06,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"39c8d2f0-52f1-472c-a17e-d5698378353d",2025-10-06,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"30e5a4a6-ca76-48dc-9d66-f08005f31a70",2025-10-03,"PARECER JURIDICO - CPE 012.FMS.2024  - construção ubs porte 1 bairro brasilia.pdf"," ","PARECER JURIDICO"
"b02a30ce-799c-44f8-8f40-420df6caf02d",2025-10-03,"ATA DE ADJUDICACAO.pdf"," ",ATAS
"8a943f2b-fce2-4ab8-8326-5f4a51937cd8",2025-10-03,"ATA DE JULGAMENTO.pdf"," ",ATAS
"d4c9dfa9-81a9-4397-8cdb-58df1502283e",2025-10-03,"HOMOLOGAÇÃO E ADJUDICAÇÃO.pdf"," ",HOMOLOGAÇÃO
