arquivo,data,descricao,numero,tipo
"94974f7c-5f99-4a96-aa77-7c057b48b884",2025-04-14,"PRE_031.FMS.2024_-_RP_medicamentos_assinado.pdf"," ",EDITAL
"5175a922-7f53-46dc-b0fc-f83402c44dcb",2025-10-06,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"0b8fecc6-63ee-43ca-b43d-79cf350720a2",2025-10-06,"ESTUDO TECNICO PRELIMINAR.pdf"," ","ESTUDO TECNICO PRELININAR"
"13352a54-fbdb-46ed-9a3a-0e18cb78d775",2025-10-06,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"d053bd75-e8db-4542-9fef-9c6dd19c951f",2025-10-06,"FORMALIZACAO  DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"bfa5cbd6-6d6b-45aa-9d42-173dcd1fed17",2025-10-06,"Ata Sessao Final.pdf"," ",ATAS
"2305710a-3d34-4a58-9d8d-747303e692e4",2025-10-06,"Ata Adjudicacao.pdf"," ",ATAS
"62b0ea71-21f2-4a58-aa5c-8cf2bc42ef41",2025-10-06,"Ata Homologacao.pdf"," ",HOMOLOGAÇÃO
"634183ce-cc6d-4dbf-8f9a-c4a65a6a57ac",2025-10-02,"RECURSO SOMA.pdf"," ",RECURSO
"9f906ff2-5854-4d52-8602-3d6a8f4b1319",2025-10-02,"RECURSO BELMED.zip"," ",RECURSO
"2acccc76-a8ef-41c4-bd53-c8abb6bdf51b",2025-10-02,"JULGAMENTO RECURSO.pdf"," ",RECURSO
"7963564c-46db-4217-9dc4-f954aec6717b",2025-10-02,"JULGAMENTO RECURSO SOMA.pdf"," ",RECURSO
"04791bd2-3df8-4a43-a203-37a60a0f9025",2025-10-02,"IMPUGNAÇÃO ALTERMED.pdf"," ",IMPUGNAÇÃO
"dd5b0ea4-028e-486d-a968-e1719fb2b715",2025-10-02,"RESPOSTA IMPUGNAÇÃO ALTERMED.pdf"," ",IMPUGNAÇÃO
"26b860ed-f665-419b-953f-a1bc6e92b70a",2025-10-03,"PARECER JURIDICO - PRE 031.FMS.2024 - RP medicamentos.pdf"," ","PARECER JURIDICO"
