descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Conjunto de CONTRA ÂNGULO E MICRO MOTOR",5759138,44,50,ATIVO,UNIDADE,73950,1479
"Autoclave 21 litros",5759139,512,15,ATIVO,UNIDADE,58907.85,3927.19
"LASER DE ALTA E BAIXA. COM SISTEMA WIRELESS SEM FIO",5759140,522,2,ATIVO,UNIDADE,7200,3600
"Seladora térmica digital",5759141,530,10,ATIVO,UNIDADE,6490,649
