arquivo,data,descricao,numero,tipo
"5f52fb62-205a-4b0f-b613-6638ebb4ddf5",2025-10-06,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"c836569e-1152-4d32-98a1-a4995ce58d4f",2025-10-06,ETP.pdf," ",ETP
"f4865509-3149-456f-93ee-aa517ac4ff39",2025-10-06,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"bf96df75-41cc-4788-b608-4abc1b379727",2025-10-06,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"c173b522-4ccf-4bb7-81cd-6b6cf195e495",2025-10-06,"JUSTIFICATIVA DE INEXIGIBILIDADE.pdf"," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"ac20d219-c1ae-4c1c-8b7a-04395e2d9f50",2025-10-06,"COMPROVANTE DE PUBLICAÇÃO.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"65ea37ef-9b90-4881-a681-9f33bee24ae0",2025-10-06,"AUTORIZAÇÃO DA AUTORIDADE COMPETENTE.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"97b26f46-a669-4f0f-9349-fb01f3a89c89",2025-10-06,"COMPROVAÇÃO DE HABILITAÇÃO.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"314a183c-8373-4ef4-b761-d8289be64318",2025-10-06,"JUSTIFICATIVA DO PREÇO.pdf"," ","JUSTIFICATIVA DO PREÇO"
"a052a555-0bd3-41f4-9150-da1fed5bef0f",2025-10-03,"PARECER JURIDICO - Inexigibilidade nº 162.PMC.2024 - Aquisição material concurso matemática - UPMAT.pdf"," ","PARECER JURIDICO"
