descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"SSD 240 GB",14940431,10,PERDEU,UND,1296.9,129.69
"SSD 480 GB",14940432,5,PERDEU,UND,1007,201.4
