arquivo,data,descricao,numero,tipo
"d0eae06b-57fc-484d-94a7-a53ee60ac44f",2024-07-26,"PRE 140.PMC.2024 - RP aquisição cones, barris, sinalizadores e barrerias DTT.pdf"," ",EDITAL
"2148f26a-893c-4bf4-a0f3-86caa171f94d",2025-10-06,"Ata Sessao Disputa.pdf"," ",ATAS
"7b1adb9d-33f3-44d7-8062-58d4df242b05",2025-10-06,"Ata Adjudicacao.pdf"," ",ATAS
"3a60fe44-1450-4e64-929d-bb843a5e26e7",2025-10-06,"Ata Homologacao.pdf"," ",HOMOLOGAÇÃO
"04fab13e-be84-4f78-bf62-ac98b7ff5d39",2025-10-03,"PARECER JURIDICO - PRE 140.PMC.2024.pdf"," ","PARECER JURIDICO"
