arquivo,data,descricao,numero,tipo
"ca35f717-e403-4174-98a9-4467aed3ace8",2024-09-25,"DE 005.FME.2024 - Aquisição de materiais esportivos JASC.pdf"," ",EDITAL
"41238b4b-3e79-4252-8c85-462c6c2ef416",2024-09-25,"pub 5.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"0f580ecf-370f-4dd9-a386-e4358b401bdf",2025-01-20,"DECLARAÇÃO UNIFICADA.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"578db692-3960-4ba9-b40a-28f3ee0f456f",2025-01-20,DESPACHO-1.pdf," ","JUSTIFICATIVA DE DISPENSA"
"98a8c302-9c96-40f2-94d6-811f504eafe9",2025-01-20,"ESTUDO TÉCNICO PRELIMINAR.pdf"," ",ETP
"8e786345-ea21-46e0-8f74-e3391fc5c521",2025-01-20,"SOLICITAÇÃO DE LICITAÇÃO-1.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"1e0d824b-2e09-4de5-a13e-1dfa1bd529ee",2025-01-20,"TERMO DE HOMOLOGAÇÃO-2.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"7b1728eb-a722-4ec7-a60e-6c2aab41716a",2025-01-20,"TERMO DE REFERÊNCIA-1.pdf"," ","TERMO DE REFERENCIA"
"20fb23a1-4115-415b-9f39-01c84e54598f",2025-01-20,VENCEDORES-2.pdf," ","RAZAO DE ESCOLHA DO CONTRATADO"
"574b579d-2046-4da7-bc28-5665dec76f63",2025-01-20,"JUSTIFICATIVA PLANILHA ORÇAMENTÁRIA.pdf"," ","JUSTIFICATIVA E PREÇO"
"ddebec24-9e45-44e0-aca7-e38913fe2050",2025-10-02,"AtaAdjudicacao_3ea20240925104427951.pdf"," ",ATAS
"6ee50249-86c3-4462-82a4-79bf7cac2d8d",2025-10-02,"AtaSessaoFinal_Parte1-1_3ea20240925104428779.pdf"," ",ATAS
"57893c51-023f-427b-aa25-33d4b078d76b",2025-10-02,"AtaHomologacao_3ea20240925104434958.pdf"," ",HOMOLOGAÇÃO
