descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"GM ONIX PLUS 10TMT LT1 2022",6425332,13,1,ATIVO,UNIDADE,1851.85,63
"GM S-10 CAB. DUPLA COLINA 2.8 Turbo Diesel 4x4 2009",6425333,14,1,ATIVO,UNIDADE,1851.85,59.5
"GM S-10 RODEIO 2.8 D 4X4 DIESEL 2011",6425334,15,1,ATIVO,UNIDADE,1851.85,59.5
"GM S-10 LTZ FD4A 2020",6425335,17,1,ATIVO,UNIDADE,1851.85,59.5
"GM SPIN 1.8L MT PREMIER FLEX 2021 – 2022",6425336,20,8,ATIVO,UNIDADE,14814.8,61.9
"KIA BONGO UK2500 HD 2021 - 2022",6425337,26,2,ATIVO,UNIDADE,3703.7,63
"M. BENZ 416 CDI SPRINTER FURGÃO 2021",6425338,27,2,ATIVO,UNIDADE,3703.7,59.9
"M. BENZ 415 CDI SPRINTER FURGÃO 2018",6425339,33,1,ATIVO,UNIDADE,1851.85,63
"PEUGEOT PARTNER 1.6 2022",6425340,39,4,ATIVO,UNIDADE,7407.4,59.99
"RENAULT MASTER EURO AMB FURGÃO 2017",6425341,41,1,ATIVO,UNIDADE,1851.85,45
"VW SAVEIRO ROBUST CAB. SIMPLES 1.6 8V FLEX 2018 - 2019",6425342,45,2,ATIVO,UNIDADE,3703.7,60.99
"VW VIRTUS HL 200 TSI 2022",6425343,46,1,ATIVO,UNIDADE,1851.85,62.99
"VW VOYAGE 1.6L MB5 2019",6425344,47,1,ATIVO,UNIDADE,1851.85,55
