arquivo,data,descricao,numero,tipo
"319d0634-b786-4ccc-8bec-2f8c8da4309d",2024-12-20,"3 - TERMO DE REFERÊNCIA - MEMORIAL DESCRITIVO.pdf"," ","TERMO DE REFERENCIA"
"a6d610a2-7dd2-4c7d-87cc-ebec9668af52",2024-12-20,"6 - FORMALIZAÇÃO DE ORÇAMENTO.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"8cc112ff-962a-4882-9a50-d1214112f5f5",2024-12-20,"ORÇAMENTO 01.pdf"," ","ORÇAMENTO ESTIMADO"
"7ee977ae-9ca3-40bd-b0f9-0b67a7ba60cc",2024-12-20,"PRE 219.PMC.2024 - aquisição veiculos gabinete prefeito, vice prefeito e secretario geral.pdf"," ",EDITAL
"d75dfe43-15a7-45f2-a5d9-bae03f20e6d5",2025-10-03,"Ata Adjudicacao.pdf"," ",ATAS
"bcea0dc2-1d00-46bf-83b1-f7fefe0fff2d",2025-10-03,"Ata Sessao Final.pdf"," ",ATAS
"1a7cbe4c-f533-4344-9f89-8fc3eb7740a6",2025-10-03,"Ata Homologacao.pdf"," ",HOMOLOGAÇÃO
"3f01c558-9e21-4e73-8685-bcfc8ee351c4",2025-10-02,"HAI recurso.pdf"," ",RECURSO
"661a7578-8156-47b0-91c2-f4bffbc74d13",2025-10-02,"Recurso KASA.pdf"," ",RECURSO
"5f27e4dd-ae18-429f-86ce-2cb62d12168f",2025-10-02,"Parecer Jurídico 051.2025.pdf"," ",RECURSO
"a45a0a9a-0a74-4880-82be-46491f566cd7",2025-10-03,"PARECER JURIDICO - PRE 219.PMC.2024 - aquisição veiculos gabinete prefeito, vice prefeito e secretario geral.pdf"," ","PARECER JURIDICO"
