arquivo,data,descricao,numero,tipo
"470ef0d7-b9bd-4f05-b465-44159cd413d4",2024-05-24,"CPE 087.PMC.2024  - reforma e ampliação do centro comunitário do bairro Mina Brasil1.pdf"," ",EDITAL
"581d5e9e-fdd0-459a-a4e4-52ae033f4c3e",2025-10-02,ORÇAMENTO.zip," ",ANEXOS
"787ade37-d727-4fcf-9f8a-f694f6ff31f4",2025-10-02,"MEMORIAL DESCRITIVO.zip"," ",ANEXOS
"2fbb0fb0-edc6-4afc-a048-88d7ac2a2a7b",2025-10-03,ETP.pdf," ",ANEXOS
"c27806bb-cdd2-433e-a111-db677475174b",2025-10-03,"Ata Sessao Disputa.pdf"," ",ATAS
"71a2d0ee-38cd-4119-848c-6fb756ee100e",2025-10-03,"Ata Sessao Adjudicacao.pdf"," ",ATAS
"159ee0c0-720d-46f8-9380-cc68b30f7759",2025-10-02,"AtaHomologacao_3ac20240712095036084.pdf"," ",HOMOLOGAÇÃO
"a071ebd6-251f-455d-8e56-e1f05954ba97",2025-10-03,"resposta impugnação (OBRAS).docx"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"6409a86d-be16-4730-a220-34f97e0b5080",2025-10-03,"impugnacao a concorrencia 087-pmc-2024.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"7f40226a-bbcc-40a0-b046-2ea25df46b3e",2025-10-03,"PARECER JURIDICO - CPE 087.PMC.2024  - reforma e ampliação do centro comunitário do bairro Mina Brasil.pdf"," ","PARECER JURIDICO"
