descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"SERVIÇO DE IMPLANTAÇÃO, CUSTOMIZAÇÃO, ATIVAÇÃO E TREINAMENTO",17157485,1,VENCEU," ",14794,14794
"SERVIÇO DE CESSÃO DE USO E/OU MANUTENÇÃO MENSAL, HOSPEDAGEM E SUPORTE TÉCNICO",17157485,12,VENCEU," ",137736,11478
"Serviços suplementares de personalização de alterações específicas da contratante, quando necessário e solicitado.",17157485,100,VENCEU," ",8870,88.7
