descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Acalcador de Banda c Ponta Triangular Invertida",5759041,2,15,ATIVO,UNIDADE,206.85,13.79
"Cabo Para Bisturi Redondo lâmina unica",5759042,35,10,ATIVO,UNIDADE,1042.9,104.29
"Cabo Para Bisturi redondo Para Lâmina Dupla",5759043,36,10,ATIVO,UNIDADE,1050.9,105.09
"Régua endodontica milimetrada calibradora",5759044,114,10,ATIVO,UNIDADE,109,10.9
"Suporte de fixação para caixa de luvas",5759045,121,50,ATIVO,UNIDADE,3721,74.42
"Tensiômetro / Dinamômetro Ortodôntico",5759046,124,5,ATIVO,UNIDADE,496.45,99.29
"Azul de Metileno Chimiolux 0,005%",5759047,156,20,ATIVO,CAIXA,3280,164
"Azul de Metileno Chimiolux 0,01%.",5759048,157,20,ATIVO,CAIXA,2666.6,133.33
"Casquete para Tracionador GRANDE",5759049,233,15,ATIVO,UNIDADE,382.8,25.52
"Casquete para Tracionador PEQUENO",5759050,235,15,ATIVO,UNIDADE,400.05,26.67
"Casquete Regulável IHG",5759051,236,15,ATIVO,UNIDADE,426.9,28.46
"Clorhexidina 2% - frasco com 100ml",5759052,242,200,ATIVO,FRASCO,1786,8.93
"Cone de papel absorvente estéril nº 25.",5759053,251,50,ATIVO,CAIXA,1924.5,38.49
"Cone de Papel Absorvente esteril  n° 30",5759054,252,50,ATIVO,CAIXA,1924.5,38.49
"Cone de papel absorvente  esteril nº 35",5759055,253,50,ATIVO,CAIXA,1924.5,38.49
"Cone de papel absorvente esteril nº 40",5759056,254,50,ATIVO,CAIXA,1924.5,38.49
"Cone de papel absorvente estéril primeira série",5759057,255,50,ATIVO,CXS,1924.5,38.49
"Cone de papel absorvente estéril SEGUNDA série-",5759058,256,50,ATIVO,CAIXA,2024,40.48
"Cone guta percha 1º Série  nº 15-40",5759059,263,30,ATIVO,CAIXA,900,30
"Cone guta percha 2º Série  nº 45-80",5759060,264,30,ATIVO,CAIXA,900,30
"Desinfetante e solvente de resíduos odontológico.",5759061,281,500,ATIVO,LITROS,21115,42.23
"Elástico Intraoral Látex 1/2 - MÉDIO.",5759062,287,10,ATIVO,EMBALAGEM,115.2,11.52
"Elástico Intraoral Látex 5/16 - médio",5759063,291,10,ATIVO,EMBALAGEM,115.2,11.52
"Elástico Separador Anel AZUL",5759064,292,10,ATIVO,EMBALAGEM,92,9.2
"Elástico Separador Anel VERDE",5759065,293,10,ATIVO,EMBALAGEM,85.7,8.57
"Escova de mão para Limpeza de Instrumentais",5759066,297,200,ATIVO,UNIDADE,1544,7.72
"Escova extra flexível para limpeza de instrumentais c/ cabo",5759067,306,100,ATIVO,UNIDADE,4080,40.8
"fio de aço crni duro redondo 1.00mm (040"") - 50g",5759068,324,10,ATIVO,UNIDADE,102,10.2
"Fio Amarrilho CrNi  Redondo Ø0,30mm (.012"")",5759069,325,10,ATIVO,ROLO,156,15.6
"Formocresol - Frasco com 10ml.",5759070,334,80,ATIVO,FRASCO,505.6,6.32
"Guardanapo 30 x 30cm",5759071,343,3000,ATIVO,PACOTE,24120,8.04
"Luva Látex não Estéril p/ Procedimento médico  não cirúrgico sem Pó – tamanho  P.",5759072,410,1000,ATIVO,CAIXA,23130,23.13
"Luva Látex não Estéril p/ Procedimento médico  não cirúrgico sem Pó – tamanho  M.",5759073,411,1000,ATIVO,CAIXA,21010,21.01
"Máscara Facial Petit AZUL",5759074,414,40,ATIVO,UNIDADE,1716,42.9
"Máscara Facial Petit ROSA",5759075,415,40,ATIVO,UNIDADE,1718,42.95
"Pasta Para Solda de Prata",5759077,432,20,ATIVO,UNIDADE,226,11.3
"Ponta de aspiração Capillary tips (roxa)",5759078,448,60,ATIVO,CXA,1023.6,17.06
"Ponta de pedra Arkansas Ultra-green CG 1123 para metal - 731",5759079,449,10,ATIVO,EMBALAGEM,139.8,13.98
"Ponta de pedra Arkansas Ultra-white CW 1114 para metal - 733",5759080,450,10,ATIVO,EMBALAGEM,167.1,16.71
"Régua de Fox com arco",5759081,476,5,ATIVO,UNIDADE,318.05,63.61
"Rolo de elástico corrente MÉDIO cinza",5759082,488,10,ATIVO,EMBALAGEM,354.8,35.48
"Tricresol Formalina - Frasco com 10 ml.",5759083,506,150,ATIVO,FRASCO,1269,8.46
"Tubo triplo para molar superior - DIREITO",5759084,507,15,ATIVO,EMBALAGEM,428.7,28.58
"Tubo triplo para molar superior - ESQUERDO",5759085,508,15,ATIVO,EMBALAGEM,455.4,30.36
"Consultório Odontológico - Conjunto Odontológico.",5759086,516,4,ATIVO,UNIDADE,96708,24177
"Fio de Aço CrNi Duro Elástico Redondo. 0,60mm 0,24",5857800,321,10,ATIVO,UNIDADE,114.7,11.47
"Fio de Aço CrNi duro redondo 0,70mm (028)",5857801,322,10,ATIVO,UNIDADE,122.4,12.24
"fio de aço crni duro redondo 0.90mm (036"") - 50g",5857802,323,10,ATIVO,UNIDADE,121.9,12.19
