descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Agulhas hipodérmicas 13mmX4,5mm",14877908,280,PERDEU,CX,1884.4,6.73
"Agulhas hipodérmicas 20X5,5 mm.",14877909,580,PERDEU,CX,3903.4,6.73
"Agulhas hipodérmicas 25X6 mm.",14877910,1000,PERDEU,CX,6730,6.73
"Agulhas hipodérmicas 25X7 mm.",14877911,1100,PERDEU,CX,7403,6.73
"Agulhas hipodérmicas 25X8 mm.",14877912,300,PERDEU,CX,2019,6.73
"Agulhas hipodérmicas 30X8 mm.",14877913,150,PERDEU,CX,1009.5,6.73
"Agulhas hipodérmicas 40X12 mm.",14877914,1500,PERDEU,CX,10725,7.15
"Algodão Hidrófilo 100%",14877917,500,PERDEU,UNI,10085,20.17
"Ataduras de Crepom 10cm.",14877926,40000,PERDEU,UNI,34000,0.85
"Ataduras de Crepom 12cm.",14877927,40000,PERDEU,UNI,41600,1.04
"Ataduras de Crepom 15cm",14877928,40000,PERDEU,UN,51600,1.29
"Ataduras de Crepom 20cm",14877929,18000,PERDEU,UN,30240,1.68
"Ataduras de Crepom 8cm",14877931,25000,PERDEU,UN,19250,0.77
"Bolsa Coletora de urina sistema fechado  2000mL",14877934,2500,PERDEU,UNI,9175,3.67
"Compressa Cirúrgica 45x50, tipo campo operatório, não descartável.",14877950,1125,PERDEU,PCT,135720,120.64
"Compressa Cirúrgica 45x50, tipo campo operatório, não descartável.",14882882,375,PERDEU,PCT,45240,120.64
"Compressa Cirúrgica, 23x25, tipo campo operatório, não descartável.",14877951,500,PERDEU,PCT,23010,46.02
"Compressa de gaze (tipo queijo) em Rolo.",14877952,150,PERDEU,ROLO,20202,134.68
"Compressa de gaze Hidrófila 7,5 X 7,5 com 13 fios, pacote com 500und.",14877953,1200,PERDEU,PCT,38976,32.48
"Compressa de Gaze Hidrófila Estéril 7,5 x 7,5 cm c/ 13 fios, blister contendo 10 unidades estéreis com embalagem em plástico e papel grau cirúrgico.",14877954,525000,PERDEU,PCT,409500,0.78
"Compressa de Gaze Hidrófila Estéril 7,5 x 7,5 cm c/ 13 fios, blister contendo 10 unidades estéreis com embalagem em plástico e papel grau cirúrgico.",14882931,175000,PERDEU,PCT,136500,0.78
"Envelopes auto selantes 150mmx250mm.",14877975,200,PERDEU,CX,8260,41.3
"Envelopes auto selantes 190mmx330mm",14877976,1875,PERDEU,CX,135693.75,72.37
"Envelopes auto selantes 190mmx330mm",14882935,625,PERDEU,CX,45231.25,72.37
"Envelopes auto selantes 250mmx350mm.",14877977,100,PERDEU,CX,9500,95
"Envelopes auto selantes 50mmx130mm",14877978,2700,PERDEU,CX,34641,12.83
"Envelopes auto selantes 90mmx260mm",14877979,2500,PERDEU,CX,69300,27.72
"Equipo 2 vias, (POLIFIX).",14877980,4500,PERDEU,UN,2925,0.65
"Equipo para nutrição enteral ESCALONADO.",14877981,50000,PERDEU,UNI,58000,1.16
"Equipo tipo Macrogotas para solução parental 20 gotas/ml",14877982,20000,PERDEU,UN,17200,0.86
"Especulo vaginal, descartável, ESTÉRIL, sem lubrificação G (grande)",14877987,3000,PERDEU,UNI,5400,1.8
"Especulo vaginal, descartável, ESTÉRIL, sem lubrificação M (médio)",14877988,15000,PERDEU,UNI,21300,1.42
"Especulo vaginal, descartável, ESTÉRIL, sem lubrificação P (pequeno).",14877989,12000,PERDEU,UNI,15360,1.28
"Fixador Citológico, 100ml. Spray, frasco de 100ml.",14878008,500,PERDEU,FRA,4130,8.26
"Papel grau cirúrgico 10cmx100m.",14878067,1000,PERDEU,BOBI,53120,53.12
"Papel grau cirúrgico 15cmx100m.",14878068,300,PERDEU,BOBI,23904,79.68
"Papel grau cirúrgico 25cmx100m.",14878069,750,PERDEU,BOBI,99600,132.8
"Papel grau cirúrgico 25cmx100m.",14883253,250,PERDEU,BOBI,33200,132.8
"Seringa 10ml sem agulha LUER SLIP.",14878092,60000,PERDEU,UNI,16800,0.28
"Seringa 20ml sem agulha LUER SLIP",14878093,50000,PERDEU,UNI,20500,0.41
"Seringa 3ml sem agulha LUER LOCK",14878094,140000,PERDEU,UNI,19600,0.14
"Seringa 5ml sem agulha LUER LOCK",14878095,52000,PERDEU,UNI,8840,0.17
"Seringa 60ml sem agulha LUER SLIP",14878096,2000,PERDEU,UNI,2680,1.34
"Sonda uretral nº 10 descartável",14878147,45000,PERDEU,UN,29250,0.65
"Sonda uretral nº 12 descartável.",14878148,80000,PERDEU,UN,52000,0.65
"Sonda uretral nº 14 descartável.",14878150,25000,PERDEU,UNI,17000,0.68
