acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1013,2024,"APLICAÇÕES DIRETAS","Convênio de Trânsito - Prefeitura",15,18,44900000,"PREFEITURA MUNICIPAL DE CRICIÚMA"," ",1001,451,
1027,2024,"APLICAÇÕES DIRETAS","Convênio Trânsito - Militar",6,99,44900000,"SEC. MUN. DA FAZENDA"," ",1004,181,
1028,2024,"APLICAÇÕES DIRETAS","Convênio Trânsito - Civil",6,103,44900000,"SEC. MUN. DA FAZENDA"," ",1004,181,
1031,2024,"APLICAÇÕES DIRETAS","Receitas de Impostos e de Transferência de Impostos - Educação",12,124,44900000,"SEC. MUN. DE EDUCAÇÃO"," ",1005,365,
1031,2024,"APLICAÇÕES DIRETAS","Salário Educação",12,124,44900000,"SEC. MUN. DE EDUCAÇÃO"," ",1005,365,
1032,2024,"APLICAÇÕES DIRETAS","Receitas de Impostos e de Transferência de Impostos - Educação",12,133,44900000,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1032,2024,"APLICAÇÕES DIRETAS","Salário Educação",12,133,44900000,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1017,2024,"APLICAÇÕES DIRETAS","Recursos Ordinários",14,55,44900000,"PROCURADORIA GERAL DO MUNICIPIO"," ",1003,422,
1074,2024,"APLICAÇÕES DIRETAS","Recursos Ordinários",15,185,33900000,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,451,
1008,2024,,"Recursos Ordinários",6,172,31900000,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1001,182,
1073,2024,"APLICAÇÕES DIRETAS","Recursos Ordinários",15,179,33900000,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,452,
1086,2024,"APLICAÇÕES DIRETAS","Recursos Ordinários",15,188,33900000,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,452,
1075,2024,,"Recursos Ordinários",27,192,44500000,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,813,
1081,2024,"APLICAÇÕES DIRETAS","Recursos Ordinários",27,205,44900000,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,813,
1083,2024,"APLICAÇÕES DIRETAS","Recursos Ordinários",4,210,44900000,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,122,
1222,2024,"APLICAÇÕES DIRETAS","Recursos Ordinários",18,223,44900000,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1020,541,
1067,2024,"APLICAÇÕES DIRETAS","Recursos Ordinários",8,9,44900000,UNESC," ",1014,244,
1067,2024,"APLICAÇÕES DIRETAS","Transf. do Sist. Unico de Assist. Social-SUAS/União",8,9,44900000,UNESC," ",1014,244,
1067,2024,"APLICAÇÕES DIRETAS","Transf. do Sist. Unido de Assist. Social-SUAS/Estado",8,9,44900000,UNESC," ",1014,244,
