arquivo,data,descricao,numero,tipo
"5b590a34-dfdd-40b2-a1d2-de8f18bcc5e3",2024-11-21,"PRE 205.PMC.2024 - Aquisição e instalação de prevenção de incêndios.pdf"," ",EDITAL
"b1d43ebd-a607-4e20-8ca4-d5c1540c94f8",2025-10-03,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"5bd0c869-5880-4c09-b4e7-f5813f1562fa",2025-10-03,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"f3f4f193-2d69-4193-a40d-6bfb5d653dbc",2025-10-03,"Ata Homologacao.pdf"," ",HOMOLOGAÇÃO
"5628d5a7-684a-4dc4-b8a3-c33703b79e24",2025-10-03,"Ata Sessao Final.pdf"," ",ATAS
"8bb6bae8-fe67-4092-9223-753c427385eb",2025-10-03,"Ata Adjudicacao.pdf"," ",ATAS
"69331e57-eda6-4db8-ad28-feaed8f3371d",2025-10-02,"parecer jurídico.pdf"," ",RECURSO
"28dfd509-551f-4367-8b00-dbbf8643287a",2025-10-02,"contrarrazões campos dias.pdf"," ",RECURSO
"e24addf7-42b9-4bee-b438-167b20e31cba",2025-10-02,"recurso vl sistemas.pdf"," ",RECURSO
"4019dd20-780d-44e3-9315-b9cba57e8f56",2025-10-02,"recurso defesa sistemas.pdf"," ",RECURSO
"91c8a972-4233-4e5d-91de-02066b844d7b",2025-10-03,"PARECER JURIDICO - PRE 205.PMC.2024 - Aquisição e instalação de prevenção de incêndios.pdf"," ","PARECER JURIDICO"
