arquivo,data,descricao,numero,tipo
"0b5c9eac-161a-4a28-a4f6-e30d4ef99c1d",2024-05-22,"PRE 081.PMC.2024 - Aquisição de aparelhos telefonicos smartphones.pdf"," ",EDITAL
"5ff25bdb-f3a0-4ce5-a3d4-5f9507fe2fc2",2025-10-03,PUBLICAÇÃO.pdf," ","COMPROVANTE DE PUBLICAÇÃO"
"0c784475-e6ab-4ab7-8994-6431a8db0b87",2025-10-03,"Termo de Homologacao e Adjudicao.pdf"," ",HOMOLOGAÇÃO
"a9846409-cb57-4b18-8524-2302666410b4",2025-10-03,"Vencedores Processo Adjudicacao.pdf"," ",ATAS
"b59b033f-6598-41ab-8f01-67efbd540279",2025-10-03,"Ata Sessao Disputa.pdf"," ",ATAS
"6bc7a320-eb89-456b-9374-53a7aed660b1",2025-10-02,"PARECER JURÍDICO 651.2024.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"4c12bd88-18f9-468c-9655-afd6f80f6aa4",2025-10-02,"Resposta_ao_Processo_celulares_2_assinado_assinado_assinado.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"6400f350-93a5-40a9-9989-30206f8b96ec",2025-10-02,"CONTRA RRAZÕES  LOTE 2 ROSEMARA.zip"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"6bb4c2a8-3508-43e9-917e-646dfae40c70",2025-10-02,"CONTRARRAZÕES LOTE 1 ROSEMARA.zip"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"048d7633-78ad-464b-9403-9538cddd3762",2025-10-02,"PARECER TÉCNICO.ANÁLISE CIRETRAN.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"d671d595-8ce8-4c91-81f5-1c60bc8f2641",2025-10-02,"RECURSO ROSEMARA em face Laureth.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"e0fe8584-f6c6-4185-ba34-08242c2965a7",2025-10-02,"RECURSOS E CONTRARRAZÕES.zip"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"1d89d483-bd08-4283-b276-037702b2f262",2025-10-02,"RECURSO CRICEL.zip"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"df2d3875-8c47-4340-9cea-c20c828d697c",2025-10-02,"CONTRARRAZÕES para recurso CRICEL.zip"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"9267c9cc-f673-42f6-a88b-e0c014f679ab",2025-10-03,"PARECER JURIDICO - PRE 081.PMC.2024 - Aquisição de aparelhos telefonicos smartphones.pdf"," ","PARECER JURIDICO"
