descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"HONDA NXR 160 BROS ESDD 2017",5762383,4,6,ATIVO,UNIDADE,35294.1,10.5
"HONDA NXR 160 BROS	2017",5762384,5,2,ATIVO,UNIDADE,11764.7,10.5
"HONDA NXR 150 BROS ESD	2010",5762385,7,1,ATIVO,UNIDADE,5882.35,10.5
