arquivo,data,descricao,numero,tipo
"18e21b22-d50a-4a3c-a362-49e980cb160e",2024-11-12,"PRE 201.PMC.2024 - Serviço de corte de grama.pdf"," ",EDITAL
"6ea1f667-4be6-4f7e-89ca-8704f49fd20c",2025-10-03,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"e07259f9-8459-406a-b450-163aa84022f7",2025-10-03,"Ata Sessao Final.pdf"," ",ATAS
"d5876b6e-6160-43d1-ae0b-4d73753f39b4",2025-10-03,"Ata Adjudicacao.pdf"," ",ATAS
"6262de72-2c02-47d2-b94b-d34f9afbcffb",2025-10-03,"Ata Homologacao.pdf"," ",HOMOLOGAÇÃO
"061b8f86-f4ab-48e6-8206-7a9b7dba8e82",2025-10-02,"RESPOSTA IMPUGNAÇÃO TRIANGULO.pdf"," ",IMPUGNAÇÃO
"9406f236-aff2-4a02-bdcf-fefa77f5229f",2025-10-02,"IMPUGNAÇÃO SUL BRASIL.pdf"," ",IMPUGNAÇÃO
"e30b07e5-6007-4c76-83eb-93bc7f70caf6",2025-10-02,"IMPUGNAÇÃO TRIANGULO.pdf"," ",IMPUGNAÇÃO
"698711ff-f7e0-4fcf-bd08-93d0ddf7ce9c",2025-10-02,"RESPOSTA IMPUGNAÇÃO SUL BRASIL.pdf"," ",IMPUGNAÇÃO
"575759e0-9961-4beb-9f4e-e2b4740b9385",2025-10-02,"JULGAMENTO DE RECURSOS ALMAQ X TRIANGULO.pdf"," ",RECURSO
"8909a573-2737-4226-b3ff-9f65dc574553",2025-10-02,"JULGAMENTO RECURSO TRIANGULO.pdf"," ",RECURSO
"111e3038-2c0b-4800-8ca2-72221bc7ae07",2025-10-02,"ALMAQ RECURSO.pdf"," ",RECURSO
"d855f537-f834-4174-bc44-5bfa0978c79a",2025-10-02,"CONTRARRAZÃO ALMAQ X TRIANGULO.pdf"," ",RECURSO
"e018762e-2094-4bfe-99d3-4895ee1f6284",2025-10-03,"PARECER JURIDICO - PRE 201.PMC.2024 - Serviço de corte de grama.pdf"," ","PARECER JURIDICO"
