arquivo,data,descricao,numero,tipo
"032ea92a-bd4b-4be9-ab7d-f22797178aab",2024-08-22,"ChP Cred 025.FMS.2024 - credenciamento diagnóstico em laboratório clinico.pdf"," ",EDITAL
"fa9c0739-f2dc-4493-9d60-77c4ee8b107a",2025-10-06,"COMPROVANTE DE PUBLICAÇÃO (2).pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"c0b39b46-96e0-427d-9d05-4419c78a55bd",2025-10-06,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"85bdf924-b375-4e31-ab32-4a8468d2ce75",2025-10-06,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"b5366694-8c42-40ec-aa5c-99b33f133a88",2025-10-06,"COMPROVAÇÃO DE HABILITAÇÃO.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"73140bd1-15f2-44f7-93a5-32a3ab10e564",2025-10-06,"JUSTIFICATIVA DE INEXIGIBILIDADE.pdf"," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"b719dc20-9565-48c7-b491-ddefdb3c1524",2025-10-06,HOMOLOGAÇÃO.pdf," ",HOMOLOGAÇÃO
"3be7cb73-9d2c-42e0-b194-f2d1b2c941d8",2024-11-26,"241121165830-assinado.pdf"," ","JUSTIFICATIVA E PREÇO"
"2cb84122-4ad7-403b-981d-c73ececc9d1f",2025-10-06,"RAZÃO DE ESCOLHA DO CONTRATADO.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"829c4eee-6608-4bf4-be05-b216d8f4ab15",2025-10-03,"PARECER JURIDICO - ChP Cred 025.FMS.2024 - credenciamento diagnóstico em laboratório clinico.pdf"," ","PARECER JURIDICO"
