arquivo,data,descricao,numero,tipo
"165b5c55-2f88-4155-837d-b1ce3ec38f2c",2025-10-03,HOMOLOGAÇÃO.pdf," ",HOMOLOGAÇÃO
"c45e33f0-00f3-41a6-884a-6d34cc5f56a4",2024-08-14,"Dispensa nº  53.PMC.2024 - Programa aceleração desenvolvimento - SENAI.pdf"," ",EDITAL
"651f78fb-3c3d-40cf-b088-9a427ea6bcf4",2024-10-07,"Formalização 99 (1).pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"f880faa4-69ef-4cfa-9e30-8df3c67ce6e6",2025-10-03,"COMPROVAÇÃO DE HABILITAÇÃO.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"ad4022c0-c459-4d27-b277-184043438d5d",2025-10-03,"RAZÃO DE ESCOLHA DO CONTRATADO.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"19092a1c-ad80-4dae-9621-3e65f77062d0",2025-10-03,"JUSTIFICATIVA DE PREÇO.pdf"," ","JUSTIFICATIVA DO PREÇO"
"5a94afdf-452e-49e2-a333-a912e70cd1c8",2025-10-03,"COMPROVANTE DE PUBLICAÇÃO.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"be1f0d6a-d245-422a-ab97-75d4d3becec4",2025-10-03,"JUSTIFICATIVA DISPENSA.pdf"," ","JUSTIFICATIVA DE DISPENSA"
"f63f2a8c-c888-47f8-98c3-2322521ca0be",2025-10-03,"PARECER JURIDICO - Dispensa nº  53.PMC.2024 - Programa aceleração desenvolvimento - SENAI.pdf"," ","PARECER JURIDICO"
