descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"PULSEIRA DE IDENTIFICAÇÃO E CLASSIFICAÇÃO DE RISCO ADULTO",6890079,26,80000,ATIVO,UNIDADE,24000,0.3
"PULSEIRA DE IDENTIFICAÇÃO E CLASSIFICAÇÃO DE RISCO INFANTIL",6890080,27,30000,ATIVO,UNIDADE,9000,0.3
