arquivo,data,descricao,numero,tipo
"ae26a5a4-10b4-4847-9fea-c08bac57e0e1",2025-01-07,"PRE_046.PMC.2024_-_RP_aquisicao_de_pneus_assinado.pdf"," ",EDITAL
"ac3cdf12-37bd-422a-b9de-6caf1365c5ba",2024-07-31,"TermodeHomologaoeAdjudicaounificado (55).pdf"," ",HOMOLOGAÇÃO
"cf1af4c8-fb2a-4e70-b839-4097c0c00693",2024-12-12,"4_-_TERMO_DE_REFERENCIA_-_MEMORIAL_DESCRITIVO_assinado (6).pdf"," ","TERMO DE REFERENCIA"
"3af473da-9163-4a02-a50a-c876d84951a3",2025-10-03,AtaSessaoDisputa.pdf," ",ATAS
"fd6ce445-8b21-4b4c-b754-d5d4e5507b65",2025-10-03,"VencedoresProcessoAdjudicacao (2).pdf"," ",ATAS
"d688644f-8ae2-4b25-a770-82ca5dc28aaa",2025-10-02,"RECURSO PIETRO 26 em face DS PNEUS LTDA – ME e LESSA COMERCIO.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"b114f74f-8c6b-4157-b30a-d6ab3ca67a6a",2025-10-02,"RECURSO PIETRO 18 CONTRA DS PNEUS LTDA – ME e LESSA COMERCIO.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"2a1e8911-a63e-447a-b057-19b020e0e717",2025-10-02,"Impugnação DS.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"84d93fea-b138-4d4c-996c-71ddc055bb73",2025-10-02,Memorando.pdf," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"381eb29b-fd17-4362-b288-5b21d1a2ad62",2025-10-02,Impugnação.pdf," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"74793cee-c963-451d-aec1-a57ada47c32b",2025-10-02,"impugnação autoluk (2).pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"b6c35137-464c-4dbd-83a5-edb29469808f",2025-10-02,"PRECER JURÍDICO 636.2024.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"4703ce83-87c8-41c9-91fb-9618ea3321a4",2025-10-02,"MEMO 817.SMI.2024.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"2ff3ae9a-8135-4f9e-a7f5-c3d9029edef3",2025-10-02,"RECURSO PIETRO 25 DS PNEUS LTDA – ME e LESSA COMERCIO.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"42f33087-8116-47f3-8031-2d8ba198d6c1",2025-10-02,"817_-_Memorando_desclassificacao_empresas_pregao_046.PMC.2024_assinado (1).pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"942a0a46-8d43-402a-88ac-0259c2b48422",2025-10-02,"Impugnação Autoluk.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"3345e609-47ff-4f88-a9a8-9d235b6e22d1",2025-10-02,"PARECER Jurídico 376.2024.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"69e8672b-f894-4cb5-866b-4c16943178cd",2025-10-02,"PARECER Jurídico 425.2024.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"3f9d024f-1292-4267-a03e-30114fc4e32c",2025-10-03,"PARECER JURIDICO - PRE 046.PMC.2024 - RP aquisição de pneus.pdf"," ","PARECER JURIDICO"
