descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Semente certificada de aveia preta (Avena strigosa) - variedade: BRS 139 - Saca 40kg",14943143,200,PERDEU,KG,47840,239.2
"Semente certificada de azevém (Lolium multiflorum) - variedades: BRS Ponteio ou BRS Integração - Saca 25kg",14943144,100,VENCEU,KG,36500,365
