descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"53 H37L 1 153 ARMATURE ASSY - LT (INDUZIDO)",5825318,1,3,ATIVO,UNIDADE,843,281
"54 SH37LN 6 173 MOTOR CORD",5825319,2,3,ATIVO,UNIDADE,334.5,111.5
"ABRAÇADEIRA DE CUPILHA 5 X 13",5825320,3,50,ATIVO,UNIDADE,385,7.7
"ACABAMENTO DO SUP. DA RESIST. SELADORA PLUS",5825321,4,3,ATIVO,UNIDADE,135,45
"ANEL DE VEDAÇÃO (GUARNIÇÃO) DE SILICONE 30/40/50 AH CINZA STERMAX",5825322,5,7,ATIVO,UNIDADE,4214,602
"ANEL DE VEDAÇÃO / GUARNIÇÃO DE SILICONE AHMC5 SERCON",5825323,6,12,ATIVO,UNIDADE,2424,202
"ANEL DE VEDACAO 21L SAEVO/GNATUS AZUL",5825324,7,7,ATIVO,UNIDADE,941.5,134.5
"ANEL DE VEDAÇÃO DA PORTA ALT",5825325,8,7,ATIVO,UNIDADE,1792,256
"ANEL DE VEDAÇÃO DE SILICONE DESTILADORA GNATUS",5825326,9,3,ATIVO,UNIDADE,1410,470
"ANEL DE VEDAÇÃO SILICONE VITALE CLASS 21L",5825327,10,20,ATIVO,UNIDADE,2630,131.5
"ANEL DE VEDAÇÃO SILICONE VT21/PLENA 70A75 SHORE",5825328,11,10,ATIVO,UNIDADE,1313,131.3
"ANEL DE VEDAÇÃO SILICONE VITALE CLASS CD 54L",5825329,12,10,ATIVO,UNIDADE,1165,116.5
"ANEL DO PISTÃO ( INT.49MM XLARG 9MM ) COMPRESSOR",5825330,13,10,ATIVO,UNIDADE,1270,127
"ANEL DO PISTÃO INT.48MM X LARG 1,03MM DO COMPRESSO",5825331,14,10,ATIVO,UNIDADE,1950,195
"ANEL INTEGRAL DO PISTÃO S45/S55",5825332,15,10,ATIVO,UNIDADE,3230,323
"ANEL ORING DO ROLAMENTO CANETA KAVO",5825333,16,40,ATIVO,PACOTE,119.2,2.98
"ANEL PARA COMPRESSOR SCHULZ",5825334,17,20,ATIVO,UNIDADE,1400,70
"AC ELETRICO P/ TORNEIRA HIGIPRATIC 220V",5825335,18,10,ATIVO,UNIDADE,2986,298.6
"APOIO TERMINAL ARO/JATO/SUG. VENTURI CINZA",5825336,19,15,ATIVO,UNIDADE,574.5,38.3
"APOIO TERMINAL SERINGA / FOTO CINZA",5825337,20,5,ATIVO,UNIDADE,162,32.4
"ARTICULAÇÃO TRAPEZOIDAL M14 STERMAX",5825338,21,3,ATIVO,UNIDADE,375,125
"BASE C/ CAPA PARA RODIZIO CINZA MOCHO",5825339,22,4,ATIVO,UNIDADE,618,154.5
"BATERIA DE RAIO-X DIOX MICRO IMAGEM",5825340,23,1,ATIVO,UNIDADE,4490,4490
"BATERIA MOTOR VDW 2000MA MOD CS-VDS263MD",5825341,24,1,ATIVO,UNIDADE,264.5,264.5
"BIELA PARA SCHULZ E PRESSURE",5825342,25,8,ATIVO,UNIDADE,760.8,95.1
"BLOCO MONIFOLDER 220V THERMOVAL",5825343,26,2,ATIVO,UNIDADE,1100,550
"BLOCO VALVULA SOLENOIDE NF BIVOLT STERMAX",5825344,27,3,ATIVO,UNIDADE,1452,484
"BOBINA BB024DS 24 VCC 7W DANFOSS",5825345,28,2,ATIVO,PACOTE,348,174
"BOBINA DA VALV. SOL. (RETANGULAR) 220V COMPRESSOR",5825346,29,2,ATIVO,UNIDADE,117.6,58.8
"BOBINA SOLDADA 220V 50/60HZ  DANFOSS CRISTOFOLI",5825347,30,2,ATIVO,UNIDADE,524.6,262.3
