arquivo,data,descricao,numero,tipo
"2e576ed6-b27d-4633-b220-e06810c40e61",2025-03-10,"CPE_154.PMC.2024_-_construcao_da_sede_da_camara_de_ve.pdf"," ",EDITAL
"60197fae-9a2a-473e-9e8a-70c7da1698ab",2025-10-06,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"ce60717d-77c7-4951-81e5-e8bb96543b9f",2025-10-06,"REGISTRO TECNICO.pdf"," ",ART
"0b95a995-2849-4c0a-9c81-3f761433c315",2025-10-06,"PROJETO EXECUTIVO.pdf"," ","PROJETO EXECUTIVO"
"e7c35e53-6f42-403a-ad31-c1050d18d623",2025-10-06,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"f4fd0cc7-e3c9-4998-bda5-bc7ed76b569a",2025-10-06,ETP.pdf," ",ANEXOS
"01e72137-b6f0-4922-a09b-68fe45ec1b05",2025-10-06,ANEXOS.zip," ",ANEXOS
"6dbedaf4-826b-45fa-95a8-323bbfc22c75",2025-10-06,"Ata Adjudicacao.pdf"," ",ATAS
"0a858e5e-3aa2-47e1-bd36-81d28fe45eae",2025-10-06,"Ata Sessao Final.pdf"," ",ATAS
"07aea789-3002-42b0-b85a-33bdfd2583f6",2025-10-06,"Ata Homologacao.pdf"," ",HOMOLOGAÇÃO
"8497302b-808b-4ecb-889f-5a1df6a358a9",2025-10-03,"PARECER JURIDICO  - CPE 154.PMC.2024  - construção da sede da camara de vereadores.pdf"," ","PARECER JURIDICO"
