arquivo,data,descricao,numero,tipo
"3a89f147-e68d-46e1-9b8e-d5e9ff796b5c",2025-10-03,"TERMO DE HOMOLOGAÇ.pdf"," ",HOMOLOGAÇÃO
"61b49bbc-65af-4288-bad0-4027ad99af8b",2024-10-17,"CPE_028.PMC.2024_-_reforma_e_ampliacao_escola_jose_rosso_-_bairro_quarta_linha_assinado.pdf"," ",EDITAL
"cd257ec5-8d84-40cc-bce3-8f8b0cfabf5d",2025-10-02,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"3d3743b8-9ee0-4d78-b51a-74199a557d96",2024-11-22,"MEMORIAL_DESCRITIVO_-_EMEB_JR_30-08-2023_-_assinado_assinado.pdf"," ","PROJETO EXECUTIVO"
"1d02e4ed-822d-473e-adce-203fabd5e9d0",2024-11-22,"ART_9006757-8_assinado_assinado.pdf"," ",ART
"3da8e6dd-a2d3-41d5-869a-17283d7b8aa0",2024-11-22,"ART_9006751-9_assinado_assinado.pdf"," ",ART
"5266492b-47d7-4906-b2bb-005e19f83457",2025-10-03,Contrarrazões.pdf," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"526442b8-52d0-4333-bb8d-5f0705e41277",2025-10-03,"Recurso_Kamilla_Const._-_Jose_Rosso_assinado.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"5f32a90a-e5f5-4f97-9300-edd241f78be9",2025-10-03,"Recurso_-_PRE_028.PMC.2024_-_KAMILLA_CONSTRUCOES_x_MC_FARIAS_assinado.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"e27173ec-cfa1-4db1-b250-cbab5217e85d",2025-10-03,"PARECER JURIDICO - CPE 028.PMC.2024  - reforma e ampliação escola josé rosso - bairro quarta linha.pdf"," ","PARECER JURIDICO"
"f1efd5a8-7dd8-486c-ae5f-cb657008f85b",2025-10-03,"ATA FINAL.pdf"," ","ata de sessão"
"5bd055bd-3010-49f2-ba94-9a420d0d9e76",2025-10-03,"ATA DE PROPOSTAS.pdf"," ","ata de sessão"
"9ea2db1a-dcc2-480b-9372-c7a9b2a8a037",2025-10-03,"RELATORIO DE PROPOSTA FINAL.pdf"," ","ata de sessão"
"674f89b2-36a7-4722-b844-26814e7f6d25",2025-10-03,"RANKING DO PROCESSO.pdf"," ","ata de sessão"
"5ff830d2-7a4b-43f8-a29b-b9c1e1d7a490",2025-10-03,"TERMO DE ADJUDICAÇÃO.pdf"," ","ata de sessão"
