descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Impressora Multifuncional Laser",6780997,12,15,ATIVO,UNIDADE,55650,3710
"Impressora Multifuncional Laser",6780998,13,5,ATIVO,UNIDADE,18550,3710
"Toner CF258X",6780999,30,50,ATIVO,UNIDADE,19000,380
"Cartucho de tinta preta para impressora HP OfficeJet 200 Mobile",6781000,34,50,ATIVO,UNIDADE,16500,330
"Cartucho de tinta colorida para impressora HP OfficeJet 200 Mobile",6781001,35,50,ATIVO,UNIDADE,19900,398
