ano,data,dataVencimento,itens,numero,ocorrencias
2024,2024-05-07,2025-05-07,"itens_5e4f0612-026b-4e3f-865e-8e6125652844.csv",35,"ocorrencias_cb5a9ff7-b52f-4183-998b-620c2e0224e9.csv"
2024,2024-05-07,2025-05-07,"itens_9ad1e16c-53a4-4f73-bb21-5f11b824f0cf.csv",48," "
2024,2024-05-07,2025-05-07,"itens_c72de10e-2b91-4010-b3b7-0cf873535bb0.csv",47," "
2024,2024-05-07,2025-05-07,"itens_8cd044b7-bb84-4da5-a7fb-dd83d79cd23b.csv",46," "
2024,2024-05-07,2025-05-07,"itens_d36cfb15-25d3-43a6-8658-c4b8f6c38095.csv",45," "
2024,2024-05-07,2025-05-07,"itens_ef3a1f15-81a6-45b4-845e-fa644dc108bb.csv",44," "
2024,2024-05-07,2025-05-07,"itens_8478705a-450f-41df-8621-d4c264038a8b.csv",43," "
2024,2024-05-07,2025-05-07,"itens_c404c83f-b3a8-435f-8475-999760e525e6.csv",42," "
2024,2024-05-07,2025-05-07,"itens_dd12a89a-7e63-41a0-9430-ef324050d2a8.csv",41," "
2024,2024-05-07,2025-05-07,"itens_6b8145ab-e796-4278-ad2b-da95a0a929f0.csv",40,"ocorrencias_3b678e7f-b079-4179-a9c6-9f65b643277e.csv"
2024,2024-05-07,2025-05-07,"itens_678394a0-89a4-46ff-8fbb-fbd2b845a342.csv",39," "
2024,2024-05-07,2025-05-07,"itens_c36326e4-1022-49b5-9ebb-a39383406a61.csv",38," "
2024,2024-05-07,2025-05-07,"itens_3cbf1958-e37d-4d7d-bf0f-e96a25a1629a.csv",37," "
2024,2024-05-07,2025-05-07,"itens_f1eef19c-b345-4766-9966-e65d185048f8.csv",36," "
2024,2024-05-07,2025-05-07,"itens_fb77b57a-504c-4f58-ac6a-4d495b58190f.csv",34,"ocorrencias_51992cf5-00ad-4a76-b93d-2d2370c52184.csv"
2024,2024-05-07,2025-05-07,"itens_47c5c607-8dd3-4516-b1ca-1d21373b236a.csv",33,"ocorrencias_168c8cda-0447-4bae-92e3-49efb9e8cf9a.csv"
2024,2024-05-07,2025-05-07,"itens_6f976c08-359b-49a0-8c92-c06fd389c410.csv",32," "
2024,2024-05-07,2025-05-07,"itens_482a4faa-aef5-4442-83dd-848e447e1cee.csv",31," "
2024,2024-05-07,2025-05-07,"itens_5a9e7a9e-0097-4259-9419-12861cd70f7f.csv",30," "
2024,2024-05-07,2025-05-07,"itens_35c7b94c-3dab-49ca-8fe4-425e2d1e0647.csv",29," "
2024,2024-05-07,2025-05-07,"itens_ed0a56af-87b7-44f1-85c6-f46fd6ba4c81.csv",28,"ocorrencias_91c533d2-c382-4ddd-aa4e-9fed7ad2e30d.csv"
2024,2024-05-07,2025-05-07,"itens_03e946e3-7103-46ec-a48e-a2f7dedc0e7a.csv",27,"ocorrencias_ee2f60c0-068a-4d4e-b6ce-b71ec4b2798a.csv"
2024,2024-05-07,2025-05-07,"itens_2e24ed4e-b271-4aed-91de-8bc7d5b7d99e.csv",26," "
2024,2024-05-07,2025-05-07,"itens_a719dd27-4f94-4ada-983b-d155ef6c4dc8.csv",25," "
2024,2024-05-07,2025-05-07,"itens_58ffef90-ceac-4e17-8f30-9ca6636fa616.csv",24," "
2024,2024-05-07,2025-05-07,"itens_ad2f68b6-c6b5-4d42-97f3-e5978e9787fe.csv",23,"ocorrencias_76262e44-7888-48af-8ec6-3ea9205a6ef1.csv"
2024,2024-05-07,2025-05-07,"itens_f748a51e-4554-43de-be2a-cf99d33aad6c.csv",22," "
2024,2024-05-07,2025-05-07,"itens_769f0b6b-0953-4049-939b-b052e97cdb72.csv",21," "
2024,2024-05-07,2025-05-07,"itens_c052ba58-cd85-4559-9c5e-8dec2f6c5ed1.csv",20,"ocorrencias_5afcc163-667b-44cd-acc6-e704c0e61fac.csv"
2024,2024-05-07,2025-05-07,"itens_1072cfd3-bfe3-488b-8691-bc495eff55bd.csv",19," "
2024,2024-05-07,2025-05-07,"itens_7ff17a2b-c071-4d0d-bb75-675405820417.csv",18,"ocorrencias_e9e9ebec-dc16-4adf-a5bd-b19444213187.csv"
2024,2024-05-07,2025-05-07,"itens_b9aad9ce-3308-46a6-8524-9a1bb71bd699.csv",17," "
2024,2024-05-07,2025-05-07,"itens_cf1b39d4-1003-491c-b884-d4237b25148b.csv",16," "
2024,2024-05-07,2025-05-07,"itens_3f17f0b5-bf25-4690-aad5-d1f446082a4c.csv",15," "
2024,2024-05-07,2025-05-07,"itens_80f5238e-005b-438c-a8af-5711c88fcccd.csv",14," "
2024,2024-05-07,2025-05-07,"itens_e5a4a408-5bb7-411a-a306-ca0dfa64f0b9.csv",13," "
2024,2024-05-07,2025-05-07,"itens_badeebbe-af33-4700-bfd2-b0e7c8923b72.csv",12," "
2024,2024-05-07,2025-05-07,"itens_7c80d89d-3196-4a7d-968b-cf81d34c9b8a.csv",92," "
