arquivo,data,descricao,numero,tipo
"3eebb57f-8035-4035-871c-a4aef549f8f2",2024-09-30,"Dispensa Eletrônica 176.PMC.2024 - Aquisição de coturnos.pdf"," ",EDITAL
"8366c8c1-5535-44a2-ad3e-b55c0e352d02",2025-10-06,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"edee9c13-fb00-455f-9947-a3aa19194d86",2025-10-06,"ETP ESTUDO TECNICO PRELIMINAR.pdf"," ","ESTUDO TECNICO PRELININAR"
"5de81867-3596-4b62-aeb6-a027fcb4ee17",2025-10-06,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"f23a7660-e399-487c-96d6-9531bdcf6270",2025-10-06,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"62f4ed18-baab-4334-a6e2-9e0a83a212ad",2025-10-06,"RAZÃO DE ESCOLHA DO CONTRATADO.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"ed5a9469-a65a-4466-9925-d330b5fee6d9",2025-10-06,"AUTORIZAÇÃO DA AUTORIDADE COMPETENTE.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"42c8b24c-1eb7-44a1-80e3-14e3237bc87c",2025-10-06,"Ata Homologacao.pdf"," ",HOMOLOGAÇÃO
"29470140-a227-4d25-9e7a-21fa376e7cb9",2025-10-06,"Ata Sessao Final.pdf"," ",ATAS
"1669bac1-bf24-4965-9f50-d3be514340e4",2025-10-06,"Ata Adjudicacao.pdf"," ",ATAS
"d33a56c1-2493-49d2-bf4b-9a9d76efd7fa",2025-10-03,"PARECER JURIDICO - DE 176.PMC.2024 - Aquisição de coturnos.pdf"," ","PARECER JURIDICO"
