ano,data,dataVencimento,itens,numero,ocorrencias
2025,2025-02-24,2026-02-24,"itens_f7b26dc0-bd6a-4263-9480-c1b5266afa28.csv",38," "
2025,2025-02-24,2026-02-24,"itens_4bd556f7-d337-4bfa-b330-b6fbcee352eb.csv",37," "
2025,2025-02-24,2026-02-24,"itens_f613c597-da50-4210-83cf-27215f5ea770.csv",36," "
2025,2025-02-24,2026-02-24,"itens_492c9dc1-aba2-4c7b-bfa1-c07cd6f325e4.csv",35," "
2025,2025-02-24,2026-02-24,"itens_15d75910-4893-4219-b28c-72ea5f9a2aaa.csv",34," "
2025,2025-02-24,2026-02-24,"itens_61e284cf-91b8-4350-a357-5644bdd4f006.csv",33," "
2025,2025-02-24,2026-02-24,"itens_7a79a461-d538-43b8-a983-d270c69efd43.csv",32," "
2025,2025-02-24,2026-02-24,"itens_cc800a56-70d0-4825-9b0b-8ad325e15233.csv",31," "
2025,2025-02-24,2026-02-24,"itens_5fedcf64-8a66-42c7-aac7-ca9ccb5e64c8.csv",30," "
2025,2025-02-24,2026-02-24,"itens_b17a10d5-c1ac-4ca0-bc84-075c69125e63.csv",29," "
