arquivo,data,descricao,numero,tipo
"2ceaeaa9-9e38-413e-b12a-b6e4405d3653",2024-06-24,"CPE 004.PMC.2024.pdf"," ",EDITAL
"ae2a2444-dca7-463f-900e-8d9ea46e1a22",2024-07-24,"Orçamento Sintético - EMEB João Amaro.xlsx"," ","ORÇAMENTO ESTIMADO"
"85c99e02-4bb1-40a6-b48b-16636804f201",2025-10-02,"PUBLICAÇÃO (2).pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"b60ed466-d0e1-4563-817f-ff1eb69cfada",2025-10-02,ART.pdf," ",ART
"31658ac4-2769-4421-a5b6-c6eb43924bcd",2025-10-02,"PROJETO EXECUTIVO.pdf"," ","PROJETO EXECUTIVO"
"b338872d-64f4-4ba7-8f89-8c5a87d1e751",2025-10-02,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"f1fdb9f1-003d-4610-9be9-96f4b6f1b850",2025-10-02,"2 - ETP - Amaro.pdf"," ","ESTUDO TECNICO PRELININAR"
"50491de6-93bb-494b-a243-ad364d8c33a7",2025-10-03,HOMOLOGACAO.pdf," ",HOMOLOGAÇÃO
"b6a13d44-2ccc-42ff-bde9-8117b6e4a99f",2025-10-03,"CONTRA RAZÕES RECURSO - MC FARIAS X CONSONI.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"5be3b071-83f5-4951-8fb3-f3398ea672aa",2025-10-03,"Parecer Técnico 8.INFRA.2024.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"c5bfc0e5-3b72-48d0-8c1e-8d08c8694505",2025-10-03,"PARECER JURÍDICO 299.2024.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"4a636acb-2aeb-4771-b80a-7cccc10e199f",2025-10-03,"Recurso - Criciúma MC FARIAS.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"b8cf8108-6c85-48b3-b6c8-d5cc4e7c6648",2025-10-03,"PARECER JURIDICO - CPE 004.PMC.2024  - conclusão das obras de construção da escola amaro joão batista.pdf"," ","PARECER JURIDICO"
"facf1e14-c133-485f-a56b-a57e86b20393",2025-10-03,"ATA DE ADJUDICACAO.pdf"," ","ata de julgamento"
"64a0a296-746d-4bcf-b4ab-5bea1dcdfab7",2025-10-03,"ATA DE JULGAMENTO.pdf"," ","ata de julgamento"
