arquivo,data,descricao,numero,tipo
"e266b80f-8bf1-4d4b-8da8-df127ee2ec77",2024-02-09,"PRE 006.PMC.2024 - Serviços de manutenção de equipamentos de trabalho 4º BBM.pdf"," ",EDITAL
"117c6604-21a4-435f-8019-7e7b8926fe44",2024-03-15,"TermodeHomologaoeAdjudicaounificado - 2024-03-15T141954.404.pdf"," ",HOMOLOGAÇÃO
"05f535d3-6a3e-4a33-843b-2dd07500f054",2025-10-03,"PARECER JURIDICO - PRE 006.PMC.2024 - Serviços de manutenção de equipamentos de trabalho 4º BBM.pdf"," ","PARECER JURIDICO"
"ba2f1782-96fe-41e7-bbb9-0024f472052d",2025-10-03,"ATA DE ADJUDICACAO.pdf"," ","ata de sessão"
"8bdbecf4-0767-40b7-ab12-a5ac320ed87c",2025-10-03,"ATA DE JULGAMENTO.pdf"," ","ata de sessão"
