arquivo,data,descricao,numero,tipo
"b98a9241-2aad-479a-ad77-0d98aa4e9ddb",2024-03-01,"ChPEletr 001.PMC.2024 - Generos Alimentícios Agricultura Familiar alunos educação OK  .....pdf"," ",Edital
"80eba7c5-d5c0-4166-a4b8-3e9830b2d3e7",2024-03-01,"TermodeHomologaoeAdjudicaounificado (98).pdf"," ",Edital
"90008dbf-264c-44f9-b5d3-c66ee79874c2",2024-06-19,PUB.pdf," ",Outros
"b80ec0a8-cefa-477e-815e-71e69d7c631e",2024-07-11,"1 - FORMALIZAÇÃO DE DEMANDA (1).pdf"," ",Outros
"cfb06a32-d229-44ac-9420-89808195b517",2024-07-12,"1 - FORMALIZAÇÃO DE DEMANDA.pdf"," ","Ato que autoriza a Contratação Direta"
"a7d9f361-e96e-41fb-870e-c49560eeabc5",2024-07-11,"313- TERMO DE REFERÊNCIA - CHAMADA PÚBLICA 2024 - CORRIGIDO.pdf"," ",Outros
"e34155c5-bca2-487e-aeca-65405b2aecf5",2024-07-11,"313- ETP - CHAMADA PÚBLICA ALIMENTAÇÃO 2024 - CORRIGIDO.pdf"," ",Outros
"98ad27bc-e468-4644-a11a-d4deb45989e0",2024-07-11,"33- PLANILHA ORÇAMENTÁRIA - CORRIGIDO.pdf"," ",Outros
"9a6ce2be-7f23-4410-88a8-7a1fe3cb79af",2024-07-12,"313- ETP - CHAMADA PÚBLICA ALIMENTAÇÃO 2024.pdf"," ",Outros
"6c2971fa-3ef4-4e2a-93f2-fc91bac409b4",2024-07-17,"CNH ELIZEU_merged.pdf"," ",Outros
