arquivo,data,descricao,numero,tipo
"b13e1097-545e-4df5-89b3-1e1eabd48bdf",2024-06-11,"PRE 032.PMC.2024 - RP de aparelhos eletrônicos do 4º BBM.pdf"," ",EDITAL
"96e52e96-ad67-4fd0-9b3e-bf13b3aaab7d",2025-10-03,"HOMOLOGAÇÃO E ADJUDICAÇÃO.pdf"," ",HOMOLOGAÇÃO
"143d1bdb-2723-456d-8b1c-f5682b494c37",2025-10-03,"Criciuma PE 32-2024 PM - Recurso Verlin Item 38 (1).pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"34e44d36-9265-4f84-a74a-fdb44fdd5a2c",2025-10-03,"Ofício N° 1143-24-4ºBBM_ Resposta Recurso Administrativo Empresa Verlin Soluções em TI Pregão 032PMC2024 assinado (1).pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"513d4ed5-697e-441b-8514-c2f66c8a84a1",2025-10-03,"Ofício N° 1142-24-4ºBBM_ Resposta Recurso Administrativo Empresa RHP Computadores Pregão 032_PMC_2024 assinado (1).pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"8ea23ced-edae-4d80-975a-3ae2eb4f7cbb",2025-10-03,"0._Recurso_Administrativo.docx.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"1bf224b5-58a6-4dc5-9f16-f4407e19ff4f",2025-10-03,"PARECER JURIDICO - PRE 032.PMC.2024 - RP de aparelhos eletrônicos do 4º BBM.pdf"," ","PARECER JURIDICO"
"69ece406-c4b7-43d3-97d1-9c71379045c8",2025-10-03,"RANKING DO PROCESSO.pdf"," ","ata de sessão"
"b943fb8f-f317-4c69-a5b8-6be9db6f6a7c",2025-10-03,"ATA DE PROPOSTAS READEQUADAS.pdf"," ","ata de sessão"
"f6917e45-5714-4308-84af-6dad8f74383f",2025-10-03,"ATA DE PROPOSTAS.pdf"," ","ata de sessão"
"2616f5af-16d7-4fc1-b19c-f95e43155dcc",2025-10-03,"ATA FINAL.pdf"," ","ata de sessão"
"449ae680-a250-4311-9e2e-2a785753748e",2025-10-03,"VENCEDORES DO PROCESSO.pdf"," ","ata de sessão"
