arquivo,data,descricao,numero,tipo
"25a8754d-6ad7-497f-92a0-4549f49887ca",2024-10-25,"PRE 034.FMS.2024 - RP tiras de glicemia.pdf"," ",EDITAL
"48101db3-3799-454e-88f0-91734567c59e",2025-10-06,"Ata Sessao Final.pdf"," ",ATAS
"16a3fb3b-ec44-4eef-87e0-cd3f8d71bb99",2025-10-06,"Ata Adjudicacao.pdf"," ",ATAS
"8fcad701-1593-4a17-89b2-975fe629993c",2025-10-06,"Ata Homologacao.pdf"," ",HOMOLOGAÇÃO
"f7cf2f53-0c5c-40c7-988f-2d514c6515d8",2025-10-02,"CONTRARRAZÃO CONTROLLER.pdf"," ",RECURSOS
"664413fe-d8ae-471c-8fb3-850f88e1c851",2025-10-02,"IMPUGNAÇÃO MEDPARTNER.pdf"," ",RECURSOS
"e1643591-a1b7-444d-9114-ca540764f7e1",2025-10-02,"JULGAMENTO DE RECURSOS.pdf"," ",RECURSOS
"d5b6c1e5-686a-4c70-b8d4-adca329c39d5",2025-10-02,"RECURSO MEDLEVENSOHN.pdf"," ",RECURSOS
"98a9fa3d-1b04-49df-a15e-7269b4a90186",2025-10-02,"RESPOSTA IMPUGNAÇÃO MEDPARTNER.pdf"," ",RECURSOS
"ac576a9b-b389-48fb-a611-6755487b8500",2025-10-02,"RESPOSTA IMPUGNAÇÃO AMG.pdf"," ",RECURSOS
"bdfd8093-b845-48c6-a8d1-5b5b9d7e0c09",2025-10-02,"IMPUGNAÇÃO AMG.pdf"," ",RECURSOS
"3a798673-36a4-4c28-ba09-061a5500815f",2025-10-03,"PARECER JURIDICO - PRE 034.FMS.2024 - RP tiras de glicemia.pdf"," ","PARECER JURIDICO"
