arquivo,data,descricao,numero,tipo
"cd3a0448-75a0-4528-87c9-663aad5433e9",2024-11-07,"CPE 199.PMC.2024  - pavimentação rua pedro dal toé - FONPLATA.pdf"," ",EDITAL
"0b43c0cb-9a4f-4eb9-a4d0-f42bffad4186",2025-10-03,ART.pdf," ",ART
"a81d4c82-0f8a-4c67-960c-a77f6928bc07",2025-10-03,"ESTUDOS E LICENÇAS AMBIENTAIS.pdf"," ","ESTUDOS E LICENÇAS AMBIENTAIS"
"db6150ea-6b52-430d-a2b3-ad0b29f8178b",2025-10-03,"PROJETO EXECUTIVO.pdf"," ","PROJETO EXECUTIVO"
"e1bf720e-7e2e-4d2c-80eb-d782b761ee7b",2025-01-27,"CPE 199.PMC.2024  - pavimentação rua pedro dal toé - FONPLATA.pdf"," ","edital retificado"
"deb52e1b-04a2-4e85-9d26-ace6ddfe1564",2025-10-02,"ETP_-_PEDRO_DAL-TOE_assinado_assinado_assinado.pdf"," ","ESTUDO TECNICO PRELININAR"
"1b6a631a-7460-477a-b100-4e3ecbe2a67b",2025-10-02,"Orçamento Alterado 28.11.zip"," ","ESTUDO TECNICO PRELININAR"
"8efc837f-0daf-4449-aebd-751579eb78bd",2025-10-02,"Memorial Descritivo.zip"," ","ESTUDO TECNICO PRELININAR"
"3d727473-aa20-4a08-8546-8e1bf2a11f1a",2025-10-03,"REVOGAÇÃO de Concorrência Eletrônica nº 199.PMC.2024.pdf"," ",REVOGAÇÃO
"06cb4655-9809-4b39-88f6-d4b31a736295",2025-10-03,"PARECER JURIDICO - CPE 199.PMC.2024  - pavimentação rua pedro dal toé - FONPLATA.pdf"," ","PARECER JURIDICO"
