descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"AGRALE/8500 TCA(Nacional) 2010",6788297,1,3,ATIVO,UNIDADE,38571.42,26
"HYUNDAI HD80 2021 - 2022",6788298,12,2,ATIVO,UNIDADE,25714.28,26
"IVECO/GRANCLASS 150S21E (Nacional) 2017",6788299,15,1,ATIVO,UNIDADE,12857.14,26
"IVECO TECTOR 17-280 (NACIONAL) 2020",6788300,16,1,ATIVO,UNIDADE,12857.14,25
"VW/24.250 CNC 6X2 (Nacional) 2008",6788301,27,1,ATIVO,UNIDADE,12857.14,25
"VW/26.390 CTC 6X4 CARRETA 2012",6788302,28,1,ATIVO,UNIDADE,12857.14,25.5
"VW/6.160 DRC 4X2(Nacional) 2019",6788303,29,1,ATIVO,UNIDADE,12857.14,25.5
"VW/8.150(Nacional) 2004",6788304,31,1,ATIVO,UNIDADE,12857.14,25
"VW/MPOLO SENIOR GVO(Nacional) 2004",6788305,35,1,ATIVO,UNIDADE,12857.14,25.5
