descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Câmara de ar 1000x20 com valvula de metal",3962388,1,80,ATIVO,UNIDADE,9504,118.8
"Câmara de ar 1100x22 com valvula de metal",3962389,2,4,ATIVO,UNIDADE,632,158
"Câmara de ar 12.5/80x18",3962390,3,2,ATIVO,UNIDADE,312,156
"Câmara de ar 13",3962391,4,10,ATIVO,UNIDADE,530,53
"Câmara de ar 14",3962392,5,5,ATIVO,UNIDADE,265,53
"Câmara de ar 1400x24",3962393,6,25,ATIVO,UNIDADE,7050,282
"Câmara de ar 15",3962394,7,2,ATIVO,UNIDADE,130,65
"Câmara de ar 17.5x25",3962395,8,6,ATIVO,UNIDADE,2034,339
"Câmara de ar 19.5x24",3962396,9,2,ATIVO,UNIDADE,636,318
"Câmara de ar 20.5x25",3962397,10,20,ATIVO,UNIDADE,9840,492
"Câmara de ar 750x16",3962398,11,2,ATIVO,UNIDADE,136,68
"Câmara de ar 900x20",3962399,12,40,ATIVO,UNIDADE,4680,117
"Pneu Novo 1000x20, radial, misto, borrachudo, 16 lonas",3962400,13,81,ATIVO,UNIDADE,181683,2243
"Pneu Novo 1000x20, radial, misto, borrachudo, 16 lonas",3962401,14,19,ATIVO,UNIDADE,42617,2243
"Pneu Novo 1000x20, radial, misto, liso, 16 lonas",3962402,15,23,ATIVO,UNIDADE,48944,2128
"Pneu Novo 1000x20, radial, misto, liso, 16 lonas",3962403,16,7,ATIVO,UNIDADE,14896,2128
"Pneu Novo 12x16.5",3962404,17,23,ATIVO,UNIDADE,27209,1183
"Pneu Novo 12x16.5",3962405,18,7,ATIVO,UNIDADE,8281,1183
"Pneu Novo 12.5/80-18 dianteiro 12 lonas",3962406,21,18,ATIVO,UNIDADE,25290,1405
"Pneu Novo 12.5/80-18 dianteiro 12 lonas",3962407,22,6,ATIVO,UNIDADE,8430,1405
"Pneu Novo 1400x24 borrachudo 16 lonas",3962408,23,14,ATIVO,UNIDADE,38052,2718
"Pneu Novo 1400x24 borrachudo 16 lonas",3962409,24,4,ATIVO,UNIDADE,10872,2718
"Pneu Novo 175/70 R13",3962410,26,160,ATIVO,UNIDADE,56160,351
"Pneu Novo 185 R14 8 lonas",3962411,30,40,ATIVO,UNIDADE,14360,359
"Pneu Novo 19.5x24 12 lonas traseiro",3962412,33,17,ATIVO,UNIDADE,57290,3370
"Pneu Novo 19.5x24 12 lonas traseiro",3962413,34,5,ATIVO,UNIDADE,16850,3370
"Pneu Novo 195/55 R15",3962414,36,32,ATIVO,UNIDADE,9440,295
"Pneu Novo 195/60 R15",3962415,37,40,ATIVO,UNIDADE,11960,299
"Pneu Novo 195/65 R15",3962416,38,12,ATIVO,UNIDADE,3576,298
"Pneu Novo 205/60 R15",3962417,39,12,ATIVO,UNIDADE,4128,344
"Pneu Novo 205/55 R17",3962418,42,8,ATIVO,UNIDADE,4640,580
"Pneu Novo 215/50 R17",3962419,43,8,ATIVO,UNIDADE,3248,406
"Pneu Novo 205/55 R16",3962420,45,16,ATIVO,UNIDADE,4976,311
"Pneu Novo 205/70 R15",3962421,47,32,ATIVO,UNIDADE,14176,443
"Pneu Novo 195/75 R16",3962422,48,12,ATIVO,UNIDADE,5028,419
"Pneu Novo 205/75 R16",3962423,49,16,ATIVO,UNIDADE,7216,451
"Pneu Novo 215/75 R16",3962424,50,28,ATIVO,UNIDADE,15316,547
"Pneu Novo 215/75 R17.5 radial, misto, liso",3962425,51,54,ATIVO,UNIDADE,38232,708
"Pneu Novo 215/75 R17.5 radial, misto, liso",3962426,52,18,ATIVO,UNIDADE,12744,708
"Pneu Novo 225/75 R16",3962427,53,45,ATIVO,UNIDADE,26370,586
"Pneu Novo 225/75 R16",3962428,54,15,ATIVO,UNIDADE,8790,586
"Pneu Novo 235/70 R16 A/T",3962429,55,8,ATIVO,UNIDADE,4616,577
"Pneu Novo 235/75 R15",3962430,56,12,ATIVO,UNIDADE,7284,607
"Pneu Novo 265/70 R16",3962431,57,8,ATIVO,UNIDADE,5536,692
"Pneu Novo 275/80x22.5 radial, misto, liso",3962432,62,18,ATIVO,UNIDADE,29250,1625
"Pneu Novo 275/80x22.5 radial, misto, liso",3962433,63,6,ATIVO,UNIDADE,9750,1625
"Protetor 1000x20",3962434,74,50,ATIVO,UNIDADE,2600,52
"Protetor 1100x22",3962435,75,4,ATIVO,UNIDADE,192,48
"Protetor 1300x24",3962436,76,10,ATIVO,UNIDADE,1020,102
"Protetor 1400x24",3962437,77,20,ATIVO,UNIDADE,2040,102
"Protetor 17.5X25",3962438,78,12,ATIVO,UNIDADE,3192,266
"Protetor 19.5x24",3962439,79,20,ATIVO,UNIDADE,2040,102
"Protetor 750x16",3962440,80,2,ATIVO,UNIDADE,58,29
"Protetor 900x20",3962441,81,40,ATIVO,UNIDADE,2080,52
