descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
ACHOCOLATADO,3127610,1,900,ATIVO,kg,11565,12.85
"AMIDO DE MILHO",3127611,6,500,ATIVO,kg,6650,13.3
"ARROZ INTEGRAL",3127612,7,100,ATIVO,kg,540,5.4
CAFE,3127613,15,2000,ATIVO,EMBALAGEM,30900,15.45
COLORAU,3127614,18,350,ATIVO,kg,5092.5,14.55
"EXTRATO DE TOMATE",3127615,23,2500,ATIVO,kg,10200,4.08
"FUBÁ DE MILHO",3127616,28,150,ATIVO,kg,724.5,4.83
"SUCO NATURAL",3127617,53,2250,ATIVO,LITRO,59377.5,26.39
"SUCO NATURAL",3127618,54,750,ATIVO,LITRO,19792.5,26.39
"Acém Bovino Moído",3127619,67,1875,ATIVO,kg,71062.5,37.9
"Acém Bovino Moído",3127620,68,625,ATIVO,kg,23687.5,37.9
"Acém Bovino",3127621,69,2000,ATIVO,kg,74000,37
