descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"IVECO CAMIN. FURGÃO DAILY 35s14 HDG FURGÃO 2018",3418032,31,1,ATIVO,UNIDADE,2539.06,62
"KIA BONGO UK2500 HD 2021",3418033,33,1,ATIVO,UNIDADE,2539.06,62
"M. BENZ 416 CDI SPRINTER FURGÃO 2021",3418034,34,2,ATIVO,UNIDADE,5078.12,61
"M. BENZ 415 EUROLAF AMB 2018",3418035,35,1,ATIVO,UNIDADE,2539.06,61
"M. BENZ 515 CDI SPRINTER TCA AMB 2019 – 2021",3418036,36,4,ATIVO,UNIDADE,10156.24,61
"M. BENZ 515 CDI SPRINTER MICROONIBUS 2019",3418037,37,1,ATIVO,UNIDADE,2539.06,61
"PEUGEOT BOXER (02 - ) BOXER M350 LH  2.3 126cv TB Diesel 2015",3418038,44,3,ATIVO,UNIDADE,7617.18,61
"PEUGEOT BOXER BUSIN L3 2021",3418039,45,1,ATIVO,UNIDADE,2539.06,61
"RENAULT MASTER ROTANAMB FURGÃO 2.5 16v Diesel 2016",3418040,49,2,ATIVO,UNIDADE,5078.12,61
"RENAULT MASTER EURO AMB FURGÃO 2017",3418041,50,1,ATIVO,UNIDADE,2539.06,61
"RENAULT MASTER FURGÃO L2H2 2.5 16V DIESEL 2020",3418042,51,2,ATIVO,UNIDADE,5078.12,61
