descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Manta Térmica Aluminizada",2785644,13,40,ATIVO,UNIDADE,182,4.55
"Kit p/ queimadura",2785645,24,10,ATIVO,UNIDADE,368.9,36.89
"COLAR CERVICAL REGULÁVEL INFANTIL",2785646,34,10,ATIVO,UNIDADE,800,80
"kit Imobilização",2785647,55,2,ATIVO,kit,1774,887
