descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Bandeja p/ esterelizacao",7474474,65,VENCEU,UN,1986.4,30.56
"Cinzel micro Ochsenbein nº 1",7474475,10,VENCEU,UN,565,56.5
"Cureta de Lucas nº 85",7474476,10,PERDEU,UN,124,12.4
"Cabo Para Bisturi redondo Para Lâmina Dupla",7474478,5,VENCEU,UN,958.5,191.7
"Dobrador de Amarrilho ponta preta e curva Sputnik",7474479,10,VENCEU,UND,185.2,18.52
"Espátula para Gesso de inox",7474480,10,VENCEU,UN,195,19.5
"Pinça Backhaus 10cm",7474483,2,VENCEU,UN,77.9,38.95
"Pinça Dietrich 16cm",7474484,2,VENCEU,UN,190,95
"Porta Agulha Orto Mathieu 14cm",7474485,10,VENCEU,UN,1240,124
"Vaselina sólida 90 a 100g",7474540,50,PERDEU,FR,1158,23.16
"BOMBA DE VACUO",7474544,4,PERDEU,UN,17480.6,4370.15
