acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1010,2022,"Aplicacoes Diretas","Recursos Ordinários",4,1311445,4697776,"PREFEITURA MUNICIPAL DE CRICIÚMA"," ",1001,126,
1010,2022,"Aplicacoes Diretas","Recursos Ordinários",4,1311446,4465067,"PREFEITURA MUNICIPAL DE CRICIÚMA"," ",1001,126,
1032,2022,"Aplicacoes Diretas","Receitas de Impostos e de Transferência de Impostos - Educação",12,1311549,4465067,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1032,2022,"Aplicacoes Diretas","Receitas de Impostos e de Transferência de Impostos - Educação",12,1311544,4697776,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1013,2022,"Aplicacoes Diretas","Convênio de Trânsito - Prefeitura",15,1311581,4697776,"PREFEITURA MUNICIPAL DE CRICIÚMA"," ",1001,451,
1012,2022,"Aplicacoes Diretas","Recursos Ordinários",4,1311296,4697776,"PREFEITURA MUNICIPAL DE CRICIÚMA"," ",1001,122,
1048,2022,"Aplicacoes Diretas","Transf. do SUS/Estado",10,1311234,4697776,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1050,2022,"Aplicacoes Diretas","Transf. do SUS/Estado",10,1311211,4697776,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1045,2022,"Aplicacoes Diretas","Alienações de Bens destinados a Programas de Saúde",10,1311209,4697776,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1088,2022,"Aplicacoes Diretas","Recursos Ordinários",13,1311006,4697776,FCC," ",1018,122,
