descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Meritocracia - Criar indicadores para avaliar os profissionais e as instituições - Criar a forma de medir os indicadores da Meritocracia - Apoiar na avaliação das instituições referente aos indicadores alinhados",7471476,710,VENCEU," ",213000,300
