descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"ABRACADEIRA DE NYLON REF.: T- 50R  (20 CM) PRETO 200mm X 4,6mm",2411534,1,4000,ATIVO,PEÇAS,480,0.12
"ABRACADEIRA DE NYLON REF.: T-120R  (39 CM) PRETO 387x7,6mm",2411535,2,2500,ATIVO,PEÇAS,1500,0.6
"ABRACADEIRA PLASTICA 3/4""",2411536,3,1500,ATIVO,PEÇAS,1260,0.84
"ABRAÇADEIRA PVC P/ CONDULETE 1""- BRANCO",2411537,4,750,ATIVO,PECAS,907.5,1.21
"ADAPTADOR PVC P/ CONDULETE  3/4"" - BRANCO",2411538,5,600,ATIVO,PEÇAS,432,0.72
"ADAPTADOR PVC P/ CONDULETE 3/4"" - CINZA",2411539,6,2500,ATIVO,PEÇAS,1800,0.72
"BUCHA DE NYLON 6MM SEM ABA S10, COM PARAFUSO DE 6,10 X 65 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",2411540,7,10000,ATIVO,PEÇAS,2400,0.24
"BUCHA DE NYLON 8MM SEM ABA S12, COM PARAFUSO DE 5/16"" X 80 MM EM ACO ZINCADO COM ROSCA SOBERBA E CABECA SEXTAVADA",2411541,8,2400,ATIVO,PECAS,792,0.33
"QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, PARA 24 DISJUNTORES DIN, 100 A",2411542,9,37,ATIVO,PECAS,6967.1,188.3
"CABO DE COBRE NU - 50MM² MEIO-DURO",2411543,10,100,ATIVO,kg,4298,42.98
"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 35 MM2 COR PRETO",2411544,11,1602,ATIVO,PEÇA,47739.6,29.8
"ABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 10 MM2 COR AZUL",2411545,12,6800,ATIVO,PEÇA,60452,8.89
"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 10 MM2 COR PRETO",2411546,13,7000,ATIVO,METRO,62230,8.89
"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 16 MM2 COR AZUL",2411547,14,7000,ATIVO,METRO,93030,13.29
"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 16 MM2 COR PRETO",2411548,15,7000,ATIVO,MT,93100,13.3
"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 25 MM2 COR AZUL",2411549,16,2000,ATIVO,METRO,42880,21.44
"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 25 MM2 COR PRETO",2411550,17,2000,ATIVO,MT,42880,21.44
"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 35 MM2 CORES SOB DEMANDA",2411551,18,1500,ATIVO,METRO,44730,29.82
"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 0,75 MM2 COR AZUL",2411552,19,1500,ATIVO,MT,1230,0.82
"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 0,75 MM2 COR PRETO",2411553,20,2000,ATIVO,METRO,1220,0.61
"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 1,5 MM2 COR AZUL",2411554,21,20000,ATIVO,METRO,25600,1.28
"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 1,5 MM2 COR BRANCO",2411555,22,20000,ATIVO,MT,25600,1.28
"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 1,5 MM2 COR PRETO",2411556,23,20000,ATIVO,MT,25600,1.28
"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 1,5 MM2 COR VERDE",2411557,24,20000,ATIVO,MT,25600,1.28
"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 10 MM2 COR AZUL",2411558,25,6000,ATIVO,MT,51300,8.55
"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 10 MM2 COR VERDE",2411559,26,6000,ATIVO,MT,51300,8.55
