descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Barbante cru nº6. 1 KG",3778343,4,150,ATIVO,ROLO,3898.5,25.99
"Caixa de arquivo morto polionda",3778344,13,600,ATIVO,UNIDADE,3012,5.02
"COLA  EXTRA ADESIVO 1KG",3778345,24,150,ATIVO,UNIDADE,2728.5,18.19
"Cola Branca .",3778346,25,400,ATIVO,UNIDADE,3680,9.2
"Compasso corpo de metal",3778347,27,500,ATIVO,UNIDADE,2800,5.6
"ESTILETE PROFISSIONAL 6Polegadas",3778348,36,300,ATIVO,UNIDADE,2040,6.8
"Folha em EVA 600x400x2mm",3778349,42,3000,ATIVO,UNIDADE,5250,1.75
"PAPEL DUPLEX",3778350,67,6000,ATIVO,UNIDADE,4200,0.7
"Pincel para Quadro Branco Recarregável",3778351,77,5000,ATIVO,UNIDADE,48000,9.6
"Refil WBS-VBM",3778352,81,1000,ATIVO,UNIDADE,4490,4.49
