descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Locação de terreno para estacionamento do  4º Batalhão de Bombeiros Militar de Criciúma.",8998271,12,VENCEU,Mensal,20390.4,1699.2
