ano,data,dataVencimento,itens,numero,ocorrencias
2023,2023-01-18,2024-01-18,"itens_4ba7a421-cfa2-4734-9cb3-1102390a9cdc.csv",35," "
2023,2023-01-18,2024-01-18,"itens_6bf1370d-38b9-47fc-94f7-fca955b17149.csv",36," "
2023,2023-01-18,2024-01-18,"itens_44b6ea26-9dbd-4f00-9872-47f6e1b075d8.csv",37," "
2023,2023-01-18,2024-01-18,"itens_42d1fbb8-155e-4900-898e-5cf19e38ece1.csv",38," "
2023,2023-01-18,2024-01-18,"itens_776f2c3c-14a0-4b49-a94a-16be43e649fe.csv",39," "
2023,2023-01-18,2024-01-18,"itens_9e121f09-d014-4047-8122-cb9eb40dedd4.csv",40," "
2023,2023-01-18,2024-01-18,"itens_616a44a7-c73a-4646-bee7-7695adf86646.csv",41," "
2023,2023-01-18,2024-01-18,"itens_c020df21-8ab1-46a7-bca9-2be74834f182.csv",42," "
2023,2023-01-18,2024-01-18,"itens_91c9d78f-d1a4-4525-b590-599d22da7656.csv",43," "
2023,2023-01-18,2024-01-18,"itens_c0301753-eed1-470d-8416-60d858cdf40a.csv",44," "
2023,2023-01-18,2024-01-18,"itens_a691a04c-cdf5-46fd-b0f8-df8c8a7bf5d4.csv",45," "
2023,2023-01-18,2024-01-18,"itens_57003bcd-cc92-491c-b46d-204cb0fe3b02.csv",46," "
2023,2023-01-18,2024-01-18,"itens_eea4e510-c42c-4ef8-b539-ca074f20e7cd.csv",47," "
2023,2023-01-18,2024-01-18,"itens_f2e4697d-66ab-4e20-9414-3242384906b0.csv",48," "
2023,2023-01-18,2024-01-18,"itens_e955814c-7dfd-4338-8944-e1ab21254a55.csv",49," "
2023,2023-01-18,2024-01-18,"itens_8a6accdd-f803-4593-a4a0-ee4b5020e807.csv",50," "
2023,2023-01-18,2024-01-18,"itens_da222e68-1e19-4e60-a748-aa328db387ff.csv",51," "
